ts,value
2018-01-06 04:57:12.314,93.0
2018-01-06 04:57:15.795,95.0
2018-01-06 04:57:19.636,96.0
2018-01-06 04:57:22.276,98.0
2018-01-06 04:57:24.916,99.0
2018-01-06 04:59:12.241,100.0
2018-01-06 04:59:19.206,81.0
2018-01-06 04:59:21.366,82.0
2018-01-06 04:59:26.288,84.0
2018-01-06 04:59:31.088,85.0
2018-01-06 04:59:33.728,86.0
2018-01-06 04:59:36.025,87.0
2018-01-06 04:59:38.666,88.0
2018-01-06 04:59:42.245,89.0
2018-01-06 04:59:43.827,90.0
2018-01-06 04:59:48.746,92.0
2018-01-06 04:59:51.269,93.0
2018-01-06 04:59:53.550,94.0
2018-01-06 04:59:55.710,95.0
2018-01-06 04:59:57.990,96.0
2018-01-06 05:00:00.150,97.0
2018-01-06 05:00:02.791,98.0
2018-01-06 05:00:05.071,99.0
2018-01-06 05:02:12.241,100.0
2018-01-06 05:02:19.650,61.0
2018-01-06 05:02:22.290,62.0
2018-01-06 05:02:24.828,63.0
2018-01-06 05:02:27.468,64.0
2018-01-06 05:02:29.748,65.0
2018-01-06 05:02:32.392,66.0
2018-01-06 05:02:35.051,67.0
2018-01-06 05:02:37.692,68.0
2018-01-06 05:02:42.249,69.0
2018-01-06 05:02:42.973,70.0
2018-01-06 05:02:46.454,71.0
2018-01-06 05:02:49.934,72.0
2018-01-06 05:02:52.574,74.0
2018-01-06 05:02:55.215,75.0
2018-01-06 05:02:57.855,76.0
2018-01-06 05:03:02.657,78.0
2018-01-06 05:03:05.300,79.0
2018-01-06 05:03:07.940,80.0
2018-01-06 05:03:12.252,81.0
2018-01-06 05:03:12.862,82.0
2018-01-06 05:03:16.705,83.0
2018-01-06 05:03:20.306,85.0
2018-01-06 05:03:22.947,86.0
2018-01-06 05:03:25.587,87.0
2018-01-06 05:03:28.107,88.0
2018-01-06 05:03:30.747,89.0
2018-01-06 05:03:33.027,90.0
2018-01-06 05:03:35.668,91.0
2018-01-06 05:03:38.308,92.0
2018-01-06 05:03:42.248,93.0
2018-01-06 05:03:42.749,94.0
2018-01-06 05:03:46.710,95.0
2018-01-06 05:03:50.552,97.0
2018-01-06 05:03:53.193,98.0
2018-01-06 05:03:55.836,99.0
2018-01-06 05:11:42.245,100.0
2018-01-06 05:11:52.540,61.0
2018-01-06 05:11:55.180,62.0
2018-01-06 05:11:57.821,63.0
2018-01-06 05:12:00.462,64.0
2018-01-06 05:12:03.102,65.0
2018-01-06 05:12:05.382,66.0
2018-01-06 05:12:08.022,67.0
2018-01-06 05:12:12.243,68.0
2018-01-06 05:12:13.183,69.0
2018-01-06 05:12:15.823,70.0
2018-01-06 05:12:21.108,72.0
2018-01-06 05:12:23.749,74.0
2018-01-06 05:12:28.561,75.0
2018-01-06 05:12:31.201,76.0
2018-01-06 05:12:33.845,78.0
2018-01-06 05:12:39.128,79.0
2018-01-06 05:12:42.245,80.0
2018-01-06 05:12:43.569,81.0
2018-01-06 05:12:47.043,82.0
2018-01-06 05:12:50.524,84.0
2018-01-06 05:12:53.163,85.0
2018-01-06 05:12:55.806,86.0
2018-01-06 05:12:58.447,87.0
2018-01-06 05:13:01.087,88.0
2018-01-06 05:13:03.727,89.0
2018-01-06 05:13:06.007,90.0
2018-01-06 05:13:08.649,91.0
2018-01-06 05:13:12.245,92.0
2018-01-06 05:13:13.450,93.0
2018-01-06 05:13:16.091,94.0
2018-01-06 05:13:21.252,96.0
2018-01-06 05:13:23.893,97.0
2018-01-06 05:13:26.654,98.0
2018-01-06 05:13:29.293,99.0
2018-01-06 05:18:42.245,100.0
2018-01-06 05:18:51.849,81.0
2018-01-06 05:18:54.489,82.0
2018-01-06 05:18:57.129,83.0
2018-01-06 05:18:59.289,84.0
2018-01-06 05:19:01.928,85.0
2018-01-06 05:19:04.209,86.0
2018-01-06 05:19:06.731,87.0
2018-01-06 05:19:09.371,88.0
2018-01-06 05:19:12.247,89.0
2018-01-06 05:19:14.291,90.0
2018-01-06 05:19:21.736,92.0
2018-01-06 05:19:24.376,94.0
2018-01-06 05:19:29.656,96.0
2018-01-06 05:19:32.296,97.0
2018-01-06 05:19:34.937,98.0
2018-01-06 05:19:37.578,99.0
2018-01-06 05:19:42.254,100.0
2018-01-06 05:19:52.943,80.0
2018-01-06 05:19:55.103,81.0
2018-01-06 05:20:00.023,82.0
2018-01-06 05:20:05.184,83.0
2018-01-06 05:20:12.245,84.0
2018-01-06 05:20:15.390,85.0
2018-01-06 05:20:22.832,86.0
2018-01-06 05:20:24.993,87.0
2018-01-06 05:20:30.276,88.0
2018-01-06 05:20:35.196,89.0
2018-01-06 05:20:42.245,90.0
2018-01-06 05:20:45.279,91.0
2018-01-06 05:20:53.079,92.0
2018-01-06 05:20:55.722,93.0
2018-01-06 05:21:00.645,94.0
2018-01-06 05:21:05.448,95.0
2018-01-06 05:21:12.248,96.0
2018-01-06 05:21:16.013,97.0
2018-01-06 05:21:23.453,98.0
2018-01-06 05:21:25.613,99.0
2018-01-06 05:22:12.241,100.0
2018-01-06 05:22:21.430,80.0
2018-01-06 05:22:29.351,81.0
2018-01-06 05:22:42.248,82.0
2018-01-06 05:22:49.997,83.0
2018-01-06 05:22:58.879,84.0
2018-01-06 05:23:12.246,85.0
2018-01-06 05:23:42.245,100.0
2018-01-06 05:23:52.054,80.0
2018-01-06 05:23:57.214,81.0
2018-01-06 05:24:12.243,82.0
2018-01-06 05:24:19.661,83.0
2018-01-06 05:24:28.783,84.0
2018-01-06 05:24:42.245,85.0
2018-01-06 05:24:50.029,86.0
2018-01-06 05:24:58.791,87.0
2018-01-06 05:25:12.244,88.0
2018-01-06 05:25:20.278,89.0
2018-01-06 05:25:23.760,20.0
2018-01-06 05:25:31.320,21.0
2018-01-06 05:25:42.265,22.0
2018-01-06 05:25:53.768,23.0
2018-01-06 05:26:12.241,24.0
2018-01-06 05:26:13.933,25.0
2018-01-06 05:47:42.241,0.0
2018-01-06 05:47:55.445,20.0
2018-01-06 05:48:12.241,21.0
2018-01-06 05:48:13.002,22.0
2018-01-06 05:48:20.945,23.0
2018-01-06 06:16:42.245,100.0
2018-01-06 06:17:00.499,82.0
2018-01-06 06:17:03.151,83.0
2018-01-06 06:17:05.311,84.0
2018-01-06 06:17:07.591,85.0
2018-01-06 06:17:12.244,87.0
2018-01-06 06:17:12.393,88.0
2018-01-06 06:17:15.034,89.0
2018-01-06 06:17:17.314,90.0
2018-01-06 06:17:19.956,91.0
2018-01-06 06:17:22.116,92.0
2018-01-06 06:17:24.414,94.0
2018-01-06 06:17:28.255,96.0
2018-01-06 06:17:31.375,97.0
2018-01-06 06:17:34.015,98.0
2018-01-06 06:18:12.241,100.0
2018-01-06 06:18:31.413,81.0
2018-01-06 06:18:34.053,82.0
2018-01-06 06:18:36.694,83.0
2018-01-06 06:18:38.974,84.0
2018-01-06 06:18:42.249,85.0
2018-01-06 06:18:44.254,86.0
2018-01-06 06:18:46.414,87.0
2018-01-06 06:18:48.694,88.0
2018-01-06 06:18:51.335,89.0
2018-01-06 06:18:53.975,90.0
2018-01-06 06:18:57.817,91.0
2018-01-06 06:19:01.777,93.0
2018-01-06 06:19:04.419,94.0
2018-01-06 06:19:07.059,95.0
2018-01-06 06:19:12.253,96.0
2018-01-06 06:19:12.341,97.0
2018-01-06 06:19:14.981,98.0
2018-01-06 06:19:17.141,99.0
2018-01-06 06:20:12.241,100.0
2018-01-06 06:20:31.366,81.0
2018-01-06 06:20:42.243,82.0
2018-01-06 06:20:43.730,83.0
2018-01-06 06:20:49.013,84.0
2018-01-06 06:20:54.293,85.0
2018-01-06 06:20:58.135,86.0
2018-01-06 06:21:03.896,87.0
2018-01-06 06:21:12.248,88.0
2018-01-06 06:21:13.629,89.0
2018-01-06 06:21:18.910,90.0
2018-01-06 06:21:24.191,91.0
2018-01-06 06:21:30.311,92.0
2018-01-06 06:21:32.951,93.0
2018-01-06 06:21:42.246,94.0
2018-01-06 06:21:42.683,95.0
2018-01-06 06:21:47.965,96.0
2018-01-06 06:21:53.247,97.0
2018-01-06 06:22:01.052,98.0
2018-01-06 06:22:03.332,99.0
2018-01-06 06:22:42.241,100.0
2018-01-06 06:23:01.693,80.0
2018-01-06 06:23:12.245,81.0
2018-01-06 06:23:19.340,82.0
2018-01-06 06:23:32.091,20.0
2018-01-06 06:23:42.244,21.0
2018-01-06 06:23:50.097,22.0
2018-01-06 06:24:02.345,23.0
2018-01-06 06:24:12.244,24.0
2018-01-06 06:24:20.945,25.0
2018-01-06 06:24:31.508,26.0
2018-01-06 06:24:42.247,27.0
2018-01-06 06:24:49.512,28.0
2018-01-06 06:25:02.615,20.0
2018-01-06 06:25:12.245,21.0
2018-01-06 06:25:21.116,22.0
2018-01-06 06:25:31.556,43.0
2018-01-06 06:25:34.197,44.0
2018-01-06 06:25:42.245,45.0
2018-01-06 06:25:44.281,46.0
2018-01-06 06:25:49.201,47.0
2018-01-06 06:25:54.003,48.0
2018-01-06 06:26:01.085,29.0
2018-01-06 06:26:12.245,30.0
2018-01-06 06:26:20.048,31.0
2018-01-06 06:26:32.772,32.0
2018-01-06 06:26:42.250,33.0
2018-01-06 06:26:52.220,34.0
2018-01-06 06:27:02.655,55.0
2018-01-06 06:27:05.295,56.0
2018-01-06 06:27:12.245,57.0
2018-01-06 06:27:15.859,58.0
2018-01-06 06:27:22.942,59.0
2018-01-06 06:27:25.582,60.0
2018-01-06 06:27:33.383,82.0
2018-01-06 06:27:36.024,83.0
2018-01-06 06:27:38.304,84.0
2018-01-06 06:27:42.248,85.0
2018-01-06 06:27:43.586,86.0
2018-01-06 06:27:46.227,87.0
2018-01-06 06:27:48.868,88.0
2018-01-06 06:27:51.509,89.0
2018-01-06 06:27:54.030,90.0
2018-01-06 06:27:56.670,91.0
2018-01-06 06:28:01.952,72.0
2018-01-06 06:28:04.593,73.0
2018-01-06 06:28:12.245,74.0
2018-01-06 06:28:13.835,75.0
2018-01-06 06:28:19.115,76.0
2018-01-06 06:28:24.397,77.0
2018-01-06 06:28:31.841,78.0
2018-01-06 06:28:34.482,79.0
2018-01-06 06:28:42.246,80.0
2018-01-06 06:28:45.044,81.0
2018-01-06 06:28:49.485,82.0
2018-01-06 06:28:53.927,83.0
2018-01-06 06:29:00.048,84.0
2018-01-06 06:29:03.528,85.0
2018-01-06 06:29:12.244,86.0
2018-01-06 06:29:15.534,87.0
2018-01-06 06:29:20.333,88.0
2018-01-06 06:29:25.625,89.0
2018-01-06 06:29:32.589,70.0
2018-01-06 06:29:42.249,71.0
2018-01-06 06:29:50.227,72.0
2018-01-06 06:30:02.608,73.0
2018-01-06 06:30:12.245,74.0
2018-01-06 06:30:18.331,75.0
2018-01-06 06:30:29.378,76.0
2018-01-06 06:30:42.249,77.0
2018-01-06 06:30:50.029,78.0
2018-01-06 06:30:59.270,79.0
2018-01-06 06:31:12.261,80.0
2018-01-06 06:31:20.874,81.0
2018-01-06 06:31:29.177,82.0
2018-01-06 06:31:42.249,83.0
2018-01-06 06:31:50.788,84.0
2018-01-06 21:10:42.244,0.0
2018-01-06 21:10:43.097,61.0
2018-01-06 21:10:45.739,62.0
2018-01-06 21:10:48.379,63.0
2018-01-06 21:10:51.019,64.0
2018-01-06 21:10:53.541,65.0
2018-01-06 21:10:56.301,66.0
2018-01-06 21:10:58.820,68.0
2018-01-06 21:11:04.101,69.0
2018-01-06 21:11:06.743,70.0
2018-01-06 21:11:12.245,72.0
2018-01-06 21:11:14.193,93.0
2018-01-06 21:11:16.833,95.0
2018-01-06 21:11:19.114,96.0
2018-01-06 21:11:21.753,97.0
2018-01-06 21:11:24.395,98.0
2018-01-06 21:54:12.241,100.0
2018-01-06 21:54:19.306,82.0
2018-01-06 21:54:21.947,83.0
2018-01-06 21:54:24.588,84.0
2018-01-06 21:54:26.869,86.0
2018-01-06 21:54:29.510,87.0
2018-01-06 21:54:32.151,88.0
2018-01-06 21:54:34.792,90.0
2018-01-06 21:54:37.432,91.0
2018-01-06 21:54:42.260,92.0
2018-01-06 21:54:42.593,93.0
2018-01-06 21:54:45.237,95.0
2018-01-06 21:54:50.039,97.0
2018-01-06 21:54:52.681,98.0
2018-01-06 21:55:42.244,100.0
2018-01-06 21:55:50.668,81.0
2018-01-06 21:55:53.307,82.0
2018-01-06 21:55:55.950,83.0
2018-01-06 21:55:58.591,84.0
2018-01-06 21:56:01.230,85.0
2018-01-06 21:56:03.872,86.0
2018-01-06 21:56:06.513,87.0
2018-01-06 21:56:09.154,88.0
2018-01-06 21:56:12.245,89.0
2018-01-06 21:56:14.438,90.0
2018-01-06 21:56:18.399,92.0
2018-01-06 21:56:22.360,93.0
2018-01-06 21:56:24.881,94.0
2018-01-06 21:56:27.523,95.0
2018-01-06 21:56:30.164,96.0
2018-01-06 21:56:32.805,97.0
2018-01-06 21:56:35.086,98.0
2018-01-06 21:56:37.727,99.0
2018-01-06 21:57:12.241,100.0
2018-01-06 21:57:22.142,80.0
2018-01-06 21:57:24.305,81.0
2018-01-06 21:57:29.228,82.0
2018-01-06 21:57:35.831,83.0
2018-01-06 21:57:42.248,84.0
2018-01-06 21:57:45.194,85.0
2018-01-06 21:57:49.155,86.0
2018-01-06 21:57:56.237,87.0
2018-01-06 21:58:01.039,88.0
2018-01-06 21:58:06.319,89.0
2018-01-06 21:58:12.250,90.0
2018-01-06 21:58:17.723,91.0
2018-01-06 21:58:21.683,92.0
2018-01-06 21:58:26.486,93.0
2018-01-06 21:58:30.926,94.0
2018-01-06 21:58:36.207,95.0
2018-01-06 21:58:42.245,96.0
2018-01-06 21:58:48.093,97.0
2018-01-06 21:58:51.574,78.0
2018-01-06 21:59:01.656,79.0
2018-01-06 21:59:12.251,80.0
2018-01-07 22:09:12.241,0.0
2018-01-07 22:09:25.694,20.0
2018-01-07 22:09:42.243,21.0
2018-01-07 22:09:43.705,22.0
2018-01-07 22:09:52.465,23.0
2018-01-07 22:09:56.427,43.0
2018-01-07 22:09:59.067,44.0
2018-01-07 22:10:04.227,45.0
2018-01-07 22:10:12.247,46.0
2018-01-07 22:10:14.909,47.0
2018-01-07 22:10:20.085,48.0
2018-01-07 22:10:24.527,49.0
2018-01-07 22:10:29.329,50.0
2018-01-07 22:10:34.251,51.0
2018-01-07 22:10:42.250,52.0
2018-01-07 22:10:43.976,53.0
2018-01-07 22:10:49.137,54.0
2018-01-07 22:10:56.697,55.0
2018-01-07 22:10:59.217,56.0
2018-01-07 22:11:03.659,57.0
2018-01-07 22:11:12.245,58.0
2018-01-07 22:11:16.023,59.0
2018-01-07 22:11:20.943,60.0
2018-01-07 22:11:26.105,61.0
2018-01-07 22:11:31.025,62.0
2018-01-07 22:11:35.825,63.0
2018-01-07 22:11:42.249,64.0
2018-01-07 22:11:45.547,65.0
2018-01-07 22:11:50.348,66.0
2018-01-07 22:11:55.148,67.0
2018-01-07 22:11:59.589,68.0
2018-01-07 22:12:04.512,69.0
2018-01-07 22:12:12.245,70.0
2018-01-07 22:12:15.075,71.0
2018-01-07 22:12:19.876,72.0
2018-01-07 22:12:27.316,73.0
2018-01-07 22:12:29.956,74.0
2018-01-07 22:12:42.244,75.0
2018-01-07 22:12:42.323,76.0
2018-01-07 22:12:44.963,77.0
2018-01-07 22:12:50.244,78.0
2018-01-07 22:12:55.047,79.0
2018-01-07 22:13:00.328,80.0
2018-01-07 22:13:05.489,81.0
2018-01-07 22:13:12.245,82.0
2018-01-07 22:13:16.051,83.0
2018-01-07 22:13:22.171,84.0
2018-01-07 22:13:26.134,85.0
2018-01-07 22:13:31.056,86.0
2018-01-07 22:13:42.241,87.0
2018-01-07 22:13:42.938,88.0
2018-01-07 22:13:48.218,89.0
2018-01-07 22:13:50.858,90.0
2018-01-07 22:13:57.819,91.0
2018-01-07 22:14:02.739,92.0
2018-01-07 22:14:07.179,93.0
2018-01-07 22:14:12.271,94.0
2018-01-07 22:14:16.903,95.0
2018-01-07 22:14:23.504,96.0
2018-01-07 22:14:26.984,97.0
2018-01-07 22:14:32.266,98.0
2018-01-07 22:14:42.244,99.0
2018-01-07 22:17:12.241,100.0
2018-01-07 22:17:25.858,80.0
2018-01-07 22:17:33.782,81.0
2018-01-07 22:17:42.245,82.0
2018-01-07 22:17:53.493,83.0
2018-01-07 22:18:12.242,84.0
2018-01-07 22:18:12.820,85.0
2018-01-07 22:18:23.763,86.0
2018-01-08 07:06:12.245,0.0
2018-01-08 07:14:12.241,100.0
2018-01-08 07:14:15.456,82.0
2018-01-08 07:14:17.737,83.0
2018-01-08 07:14:20.379,84.0
2018-01-08 07:14:23.021,85.0
2018-01-08 07:14:25.663,87.0
2018-01-08 07:14:27.824,88.0
2018-01-08 07:14:30.105,89.0
2018-01-08 07:14:31.906,90.0
2018-01-08 07:14:34.067,91.0
2018-01-08 07:14:36.708,92.0
2018-01-08 07:14:42.249,93.0
2018-01-08 07:14:42.830,95.0
2018-01-08 07:14:46.791,97.0
2018-01-08 07:14:49.431,99.0
2018-01-08 07:15:42.245,100.0
2018-01-08 07:15:46.574,81.0
2018-01-08 07:15:48.854,82.0
2018-01-08 07:15:51.496,83.0
2018-01-08 07:15:54.017,84.0
2018-01-08 07:15:56.298,85.0
2018-01-08 07:15:58.939,86.0
2018-01-08 07:16:01.579,87.0
2018-01-08 07:16:04.219,88.0
2018-01-08 07:16:06.498,89.0
2018-01-08 07:16:12.249,90.0
2018-01-08 07:16:13.579,92.0
2018-01-08 07:16:17.422,93.0
2018-01-08 07:16:19.222,94.0
2018-01-08 07:16:23.662,95.0
2018-01-08 07:16:26.302,96.0
2018-01-08 07:16:28.943,98.0
2018-01-08 07:17:12.241,100.0
2018-01-08 07:17:16.476,61.0
2018-01-08 07:17:19.117,62.0
2018-01-08 07:17:21.278,63.0
2018-01-08 07:17:23.918,64.0
2018-01-08 07:17:26.198,65.0
2018-01-08 07:17:28.358,66.0
2018-01-08 07:17:32.800,68.0
2018-01-08 07:17:38.081,70.0
2018-01-08 07:17:42.250,71.0
2018-01-08 07:17:45.524,61.0
2018-01-08 07:17:48.165,62.0
2018-01-08 07:17:50.805,64.0
2018-01-08 07:17:55.245,65.0
2018-01-08 07:17:57.406,66.0
2018-01-08 07:17:59.688,67.0
2018-01-08 07:18:02.330,68.0
2018-01-08 07:18:04.971,69.0
2018-01-08 07:18:07.613,70.0
2018-01-08 07:18:12.244,71.0
2018-01-08 07:18:14.094,73.0
2018-01-08 07:18:17.696,54.0
2018-01-08 07:18:22.139,55.0
2018-01-08 07:18:29.580,56.0
2018-01-08 07:18:34.382,57.0
2018-01-08 07:18:42.248,58.0
2018-01-08 07:18:43.623,59.0
2018-01-08 07:18:47.584,60.0
2018-01-08 07:18:52.864,61.0
2018-01-08 07:18:58.148,62.0
2018-01-08 07:19:05.230,63.0
2018-01-08 07:19:12.250,64.0
2018-01-08 07:19:13.992,65.0
2018-01-08 07:19:17.833,66.0
2018-01-08 07:19:23.113,67.0
2018-01-08 07:19:28.034,68.0
2018-01-08 07:19:35.117,69.0
2018-01-08 07:19:42.245,70.0
2018-01-08 07:19:44.240,71.0
2018-01-08 07:19:50.481,72.0
2018-01-08 07:19:55.641,73.0
2018-01-08 07:19:58.282,74.0
2018-01-08 07:20:03.568,75.0
2018-01-08 07:20:12.245,76.0
2018-01-08 07:20:16.288,77.0
2018-01-08 07:20:18.568,78.0
2018-01-08 07:20:26.012,79.0
2018-01-08 07:20:28.654,80.0
2018-01-08 07:20:35.376,81.0
2018-01-08 07:20:42.250,82.0
2018-01-08 07:20:44.498,83.0
2018-01-08 07:20:48.460,63.0
2018-01-08 07:20:53.755,64.0
2018-01-08 07:21:12.241,65.0
2018-01-08 07:21:16.082,66.0
2018-01-08 07:21:24.003,67.0
2018-01-08 07:21:42.241,68.0
2018-01-08 07:21:44.766,69.0
2018-01-08 07:21:55.810,70.0
2018-01-08 07:22:12.242,71.0
2018-01-08 07:22:14.654,72.0
2018-01-08 07:22:26.055,73.0
2018-01-08 07:22:42.246,74.0
2018-01-08 07:22:44.179,75.0
2018-01-08 07:22:55.585,76.0
2018-01-08 07:23:12.241,77.0
2018-01-08 07:24:42.244,0.0
2018-01-08 07:24:46.872,20.0
2018-01-08 07:24:52.155,21.0
2018-01-08 07:25:12.246,22.0
2018-01-08 07:25:12.438,23.0
2018-01-08 11:40:12.241,0.0
2018-01-08 12:17:12.246,100.0
2018-01-08 12:17:31.563,82.0
2018-01-08 12:17:34.205,83.0
2018-01-08 12:17:36.847,85.0
2018-01-08 12:17:39.487,86.0
2018-01-08 12:17:42.245,87.0
2018-01-08 12:17:44.289,89.0
2018-01-08 12:17:46.929,90.0
2018-01-08 12:17:49.571,91.0
2018-01-08 12:17:51.371,92.0
2018-01-08 12:17:54.012,93.0
2018-01-08 12:17:56.654,94.0
2018-01-08 12:18:12.247,100.0
2018-01-08 12:18:30.984,81.0
2018-01-08 12:18:33.624,83.0
2018-01-08 12:18:36.144,84.0
2018-01-08 12:18:38.904,85.0
2018-01-08 12:18:42.253,87.0
2018-01-08 12:18:44.065,88.0
2018-01-08 12:18:46.708,89.0
2018-01-08 12:18:49.347,91.0
2018-01-08 12:18:51.147,92.0
2018-01-08 12:18:53.788,93.0
2018-01-08 12:18:56.428,94.0
2018-01-08 12:19:01.708,97.0
2018-01-08 12:19:03.868,98.0
2018-01-08 12:19:06.508,99.0
2018-01-08 12:20:12.245,100.0
2018-01-08 12:20:31.762,82.0
2018-01-08 12:20:33.561,83.0
2018-01-08 12:20:36.323,84.0
2018-01-08 12:20:38.843,86.0
2018-01-08 12:20:42.249,87.0
2018-01-08 12:20:43.404,88.0
2018-01-08 12:20:45.925,89.0
2018-01-08 12:20:48.565,90.0
2018-01-08 12:20:51.205,92.0
2018-01-08 12:20:53.005,93.0
2018-01-08 12:20:55.645,94.0
2018-01-08 12:20:59.245,96.0
2018-01-08 12:21:03.086,98.0
2018-01-08 12:21:05.366,99.0
2018-01-08 12:21:42.245,100.0
2018-01-08 12:22:03.815,81.0
2018-01-08 12:22:06.335,82.0
2018-01-08 12:22:08.976,83.0
2018-01-08 12:22:12.245,84.0
2018-01-08 12:22:16.538,86.0
2018-01-08 12:22:19.178,87.0
2018-01-08 12:22:21.338,88.0
2018-01-08 12:22:26.260,90.0
2018-01-08 12:22:31.420,92.0
2018-01-08 12:22:36.340,94.0
2018-01-08 12:22:42.276,96.0
2018-01-08 12:22:44.260,97.0
2018-01-08 12:22:46.420,98.0
2018-01-08 12:29:42.241,100.0
2018-01-08 12:30:04.359,80.0
2018-01-08 12:30:12.241,81.0
2018-01-08 12:30:12.282,82.0
2018-01-08 12:30:17.562,83.0
2018-01-08 12:30:22.843,84.0
2018-01-08 12:30:28.124,85.0
2018-01-08 12:30:33.286,86.0
2018-01-08 12:30:35.925,87.0
2018-01-08 12:30:42.249,88.0
2018-01-08 12:30:46.129,89.0
2018-01-08 12:30:51.291,90.0
2018-01-08 12:30:56.572,91.0
2018-01-08 12:31:04.012,92.0
2018-01-08 12:31:06.652,93.0
2018-01-08 12:31:12.245,94.0
2018-01-08 12:31:16.753,95.0
2018-01-08 12:31:21.674,96.0
2018-01-08 12:31:29.597,97.0
2018-01-08 12:31:33.558,98.0
2018-01-08 12:31:42.245,99.0
2018-01-08 12:32:42.245,100.0
2018-01-08 12:33:02.404,80.0
2018-01-08 12:33:05.047,81.0
2018-01-08 12:33:12.245,82.0
2018-01-08 12:33:15.127,83.0
2018-01-08 12:33:20.048,84.0
2018-01-08 12:33:24.850,85.0
2018-01-08 12:33:31.091,86.0
2018-01-08 12:33:34.933,87.0
2018-01-08 12:33:42.249,88.0
2018-01-08 12:33:45.134,89.0
2018-01-08 12:33:49.935,90.0
2018-01-08 12:33:55.219,91.0
2018-01-08 12:34:01.340,92.0
2018-01-08 12:34:04.460,93.0
2018-01-08 12:34:12.245,94.0
2018-01-08 12:34:15.026,95.0
2018-01-08 12:34:20.306,96.0
2018-01-08 12:34:27.387,97.0
2018-01-08 12:34:31.229,98.0
2018-01-08 12:35:12.246,100.0
2018-01-08 12:35:32.927,80.0
2018-01-08 12:35:35.207,81.0
