delta_t,min_temp,max_temp,mean,integ,rmsd,doors,cabine
0.0,0.834615384615,0.838461538462,0.835897435897,0.0032174556213018565,0.0038461538461539435,0.0,1.0

0.0,0.834615384615,0.834615384615,0.834615384615,0.0,0.0,0.0,0.0

0.0,0.834615384615,0.838461538462,0.836538461538,0.0032174556213018565,0.0038461538461539435,0.0,1.0

0.0,0.838461538462,0.842307692308,0.839743589744,0.003232248520709954,0.0038461538461537215,0.0,0.0

0.0,0.838461538462,0.838461538462,0.838461538462,0.0,0.0,0.0,1.0

0.0,0.838461538462,0.838461538462,0.838461538462,0.0,0.0,0.0,0.0

0.0,0.834615384615,0.842307692308,0.83951048951,0.006449704142011811,0.007692307692307665,0.0,1.0

0.0,0.838461538462,0.842307692308,0.840384615385,0.003232248520709954,0.0038461538461537215,0.0,0.0

0.0,0.842307692308,0.842307692308,0.842307692308,0.0,0.0,0.0,1.0

0.0,0.842307692308,0.842307692308,0.842307692308,0.0,0.0,0.0,0.0

0.0,0.834615384615,0.842307692308,0.839743589744,0.006449704142011811,0.007692307692307665,0.0,1.0

0.0653846153846,0.792307692308,0.853846153846,0.813029827316,0.0506508875739644,0.06153846153846143,0.0,0.0

0.0,0.8,0.815384615385,0.809230769231,0.012426035502958536,0.01538461538461533,0.0,1.0

0.0,0.796153846154,0.803846153846,0.8,0.006153846153846131,0.007692307692307665,0.0,0.0

0.0,0.803846153846,0.803846153846,0.803846153846,0.0,0.0,0.0,1.0

0.0,0.803846153846,0.803846153846,0.803846153846,0.0,0.0,0.0,0.0

0.0,0.803846153846,0.803846153846,0.803846153846,0.0,0.0,0.0,1.0

0.0,0.803846153846,0.815384615385,0.810576923077,0.009341715976331417,0.011538461538461608,0.0,0.0

0.0,0.811538461538,0.811538461538,0.811538461538,0.0,0.0,0.0,1.0

0.0,0.796153846154,0.846153846154,0.817307692308,0.04105769230769235,0.050000000000000044,0.0,0.0

0.0,0.8,0.846153846154,0.823846153846,0.03798816568047332,0.0461538461538461,0.0,1.0

0.0461538461538,0.796153846154,0.869230769231,0.838461538462,0.0608505917159764,0.07307692307692315,0.0,0.0

0.0,0.857692307692,0.873076923077,0.866923076923,0.013313609467455577,0.01538461538461533,0.0,1.0

0.0,0.853846153846,0.857692307692,0.85641025641,0.0032914201183432785,0.0038461538461539435,0.0,0.0

0.0,0.853846153846,0.873076923077,0.863111888112,0.016605029585798854,0.019230769230769273,0.0,1.0

0.157692307692,0.742307692308,0.869230769231,0.80027972028,0.10227071005917159,0.12692307692307692,0.0,0.0

0.0,0.773076923077,0.780769230769,0.776923076923,0.005976331360946724,0.007692307692307665,0.0,1.0

0.0,0.769230769231,0.803846153846,0.786057692308,0.027226331360946647,0.03461538461538449,0.0,0.0

0.0,0.753846153846,0.807692307692,0.783431952663,0.04204142011834313,0.053846153846153766,0.0,1.0

0.111538461538,0.75,0.842307692308,0.797076923077,0.07349112426035494,0.0923076923076922,0.0,0.0

0.0,0.788461538462,0.838461538462,0.815384615385,0.04067307692307695,0.050000000000000044,0.0,1.0

0.0461538461538,0.788461538462,0.811538461538,0.802197802198,0.018461538461538488,0.023076923076923106,0.0,0.0

0.0,0.811538461538,0.811538461538,0.811538461538,0.0,0.0,0.0,1.0

0.0,0.807692307692,0.826923076923,0.816666666667,0.01571745562130172,0.019230769230769162,0.0,0.0

0.0,0.826923076923,0.826923076923,0.826923076923,0.0,0.0,0.0,1.0

0.0230769230769,0.826923076923,0.826923076923,0.826923076923,0.0,0.0,0.0,0.0

0.0,0.826923076923,0.826923076923,0.826923076923,0.0,0.0,0.0,1.0

0.0,0.823076923077,0.846153846154,0.835897435897,0.01926035502958582,0.023076923076923106,0.0,0.0

0.0,0.834615384615,0.853846153846,0.842857142857,0.01623520710059175,0.019230769230769273,0.0,1.0

0.0,0.838461538462,0.857692307692,0.847692307692,0.016309171597633173,0.019230769230769273,0.0,0.0

0.0,0.826923076923,0.861538461538,0.843786982249,0.029223372781065078,0.0346153846153846,0.0,1.0

0.0,0.838461538462,0.842307692308,0.839743589744,0.003232248520709954,0.0038461538461537215,0.0,0.0

0.0230769230769,0.788461538462,0.842307692308,0.814903846154,0.04390532544378692,0.053846153846153766,0.0,1.0

0.134615384615,0.796153846154,0.803846153846,0.798717948718,0.006153846153846131,0.007692307692307665,0.0,0.0

0.0,0.803846153846,0.830769230769,0.817948717949,0.022004437869822587,0.02692307692307705,0.0,1.0

0.0461538461538,0.830769230769,0.892307692308,0.860683760684,0.053017751479289846,0.06153846153846143,0.0,0.0

0.0,0.880769230769,0.896153846154,0.889230769231,0.013668639053254487,0.015384615384615441,0.0,1.0

0.0,0.876923076923,0.896153846154,0.884615384615,0.01704881656804737,0.019230769230769273,0.0,0.0

0.0,0.896153846154,0.9,0.898076923077,0.0034541420118342067,0.0038461538461537215,0.0,1.0

0.0,0.880769230769,0.903846153846,0.892307692308,0.020591715976331384,0.023076923076923106,0.0,0.0

0.0,0.880769230769,0.888461538462,0.884615384615,0.006804733727810724,0.007692307692307776,0.0,1.0

0.0,0.880769230769,0.892307692308,0.885096153846,0.010229289940828364,0.011538461538461497,0.0,0.0

0.0,0.880769230769,0.892307692308,0.885897435897,0.010229289940828364,0.011538461538461497,0.0,1.0

0.0,0.876923076923,0.880769230769,0.879487179487,0.0033801775147928883,0.0038461538461538325,0.0,0.0

0.0,0.869230769231,0.892307692308,0.879615384615,0.020325443786982176,0.023076923076922995,0.0,1.0

0.0461538461538,0.811538461538,0.876923076923,0.828762541806,0.05519970414201183,0.06538461538461537,0.0,0.0

0.0,0.811538461538,0.838461538462,0.823717948718,0.022211538461538474,0.02692307692307694,0.0,1.0

0.0,0.811538461538,0.846153846154,0.829289940828,0.02869082840236685,0.0346153846153846,0.0,0.0

0.0,0.834615384615,0.846153846154,0.839743589744,0.009696745562130234,0.011538461538461608,0.0,1.0

0.0,0.830769230769,0.865384615385,0.849300699301,0.029356508875739637,0.0346153846153846,0.0,0.0

0.0,0.834615384615,0.865384615385,0.848901098901,0.02615384615384625,0.030769230769230882,0.0,1.0

0.0,0.826923076923,0.834615384615,0.830769230769,0.006390532544378675,0.007692307692307665,0.0,0.0

0.0,0.811538461538,0.826923076923,0.818846153846,0.012603550295857944,0.01538461538461533,0.0,1.0

0.0461538461538,0.815384615385,0.865384615385,0.84020979021,0.04201923076923081,0.050000000000000044,0.0,0.0

0.0,0.865384615385,0.876923076923,0.871794871795,0.010051775147928958,0.011538461538461497,0.0,1.0

0.0,0.873076923077,0.876923076923,0.875,0.0033653846153846034,0.0038461538461538325,0.0,0.0

0.0,0.873076923077,0.876923076923,0.875,0.0033653846153846034,0.0038461538461538325,0.0,1.0

0.0692307692308,0.788461538462,0.876923076923,0.815541601256,0.07366124260355031,0.08846153846153848,0.0,0.0

0.0,0.807692307692,0.815384615385,0.811538461538,0.006242603550295836,0.007692307692307665,0.0,1.0

0.0,0.807692307692,0.815384615385,0.811538461538,0.006242603550295836,0.007692307692307665,0.0,0.0

0.0,0.788461538462,0.807692307692,0.798717948718,0.015347633136094708,0.019230769230769273,0.0,1.0

0.0461538461538,0.8,0.85,0.82032967033,0.04125000000000004,0.050000000000000044,0.0,0.0

0.0,0.85,0.865384615385,0.856730769231,0.013195266272189305,0.01538461538461533,0.0,1.0

0.0,0.865384615385,0.876923076923,0.871153846154,0.010051775147928958,0.011538461538461497,0.0,0.0

0.0,0.876923076923,0.876923076923,0.876923076923,0.0,0.0,0.0,1.0

0.0,0.876923076923,0.884615384615,0.880769230769,0.006775147928994058,0.007692307692307665,0.0,0.0

0.0,0.873076923077,0.884615384615,0.878205128205,0.010140532544378664,0.011538461538461497,0.0,1.0

0.0461538461538,0.869230769231,0.876923076923,0.872527472527,0.006715976331360924,0.007692307692307665,0.0,0.0

0.0,0.838461538462,0.869230769231,0.854395604396,0.02627218934911243,0.03076923076923077,0.0,1.0

0.0,0.834615384615,0.85,0.841758241758,0.012958579881656945,0.015384615384615552,0.0,0.0

0.0,0.834615384615,0.85,0.84375,0.012958579881656945,0.015384615384615552,0.0,1.0

0.0,0.838461538462,0.869230769231,0.855029585799,0.02627218934911243,0.03076923076923077,0.0,0.0

0.0,0.842307692308,0.869230769231,0.854487179487,0.02303994082840247,0.02692307692307705,0.0,1.0

0.0,0.838461538462,0.857692307692,0.846153846154,0.016309171597633173,0.019230769230769273,0.0,0.0

0.0,0.830769230769,0.861538461538,0.841730769231,0.026035502958579787,0.03076923076923066,0.0,1.0

0.0461538461538,0.788461538462,0.865384615385,0.818003273322,0.06360946745562135,0.07692307692307698,0.0,0.0

0.0,0.8,0.8,0.8,0.0,0.0,0.0,1.0

0.0461538461538,0.8,0.815384615385,0.806837606838,0.012426035502958536,0.01538461538461533,0.0,0.0

0.0,0.807692307692,0.838461538462,0.822596153846,0.025325443786982246,0.03076923076923077,0.0,1.0

0.0,0.834615384615,0.85,0.83956043956,0.012958579881656945,0.015384615384615552,0.0,0.0

0.0,0.846153846154,0.853846153846,0.85,0.006538461538461515,0.007692307692307665,0.0,1.0

0.0,0.834615384615,0.857692307692,0.846153846154,0.019526627218935028,0.023076923076923217,0.0,0.0

0.0,0.842307692308,0.857692307692,0.85,0.013076923076923219,0.015384615384615552,0.0,1.0

0.0,0.838461538462,0.869230769231,0.851442307692,0.02627218934911243,0.03076923076923077,0.0,0.0

0.0,0.842307692308,0.873076923077,0.859134615385,0.026390532544378793,0.030769230769230882,0.0,1.0

0.0,0.838461538462,0.842307692308,0.840384615385,0.003232248520709954,0.0038461538461537215,0.0,0.0

0.0,0.838461538462,0.846153846154,0.841538461538,0.00647928994082838,0.007692307692307665,0.0,1.0

0.0230769230769,0.838461538462,0.884615384615,0.865961538462,0.03976331360946741,0.0461538461538461,0.0,0.0

0.0,0.811538461538,0.873076923077,0.840934065934,0.051834319526627225,0.06153846153846154,0.0,1.0

0.0,0.819230769231,0.85,0.832967032967,0.025680473372781162,0.030769230769230882,0.0,0.0

0.0,0.811538461538,0.853846153846,0.829945054945,0.03522928994082837,0.04230769230769227,0.0,1.0

0.0923076923077,0.792307692308,0.865384615385,0.824875930521,0.060569526627218914,0.07307692307692304,0.0,0.0

0.0,0.830769230769,0.846153846154,0.839230769231,0.012899408284023623,0.01538461538461533,0.0,1.0

0.0,0.834615384615,0.869230769231,0.849786324786,0.029489644970414286,0.034615384615384714,0.0,0.0

0.0,0.838461538462,0.846153846154,0.843269230769,0.00647928994082838,0.007692307692307665,0.0,1.0

0.0,0.838461538462,0.853846153846,0.846923076923,0.013017751479289894,0.01538461538461533,0.0,0.0

0.0,0.823076923077,0.857692307692,0.842735042735,0.029090236686390616,0.034615384615384714,0.0,1.0

0.0,0.823076923077,0.823076923077,0.823076923077,0.0,0.0,0.0,0.0

0.0,0.8,0.823076923077,0.812179487179,0.018727810650887508,0.023076923076922995,0.0,1.0

0.0,0.796153846154,0.8,0.798076923077,0.0030695266272190123,0.0038461538461539435,0.0,0.0

0.0,0.792307692308,0.803846153846,0.797008547009,0.009208579881656683,0.011538461538461386,0.0,1.0

0.0,0.796153846154,0.815384615385,0.805384615385,0.015495562130177547,0.019230769230769273,0.0,0.0

0.0,0.792307692308,0.815384615385,0.802197802198,0.018550295857988102,0.023076923076922995,0.0,1.0

0.0461538461538,0.796153846154,0.873076923077,0.844694960212,0.0642011834319527,0.07692307692307698,0.0,0.0

0.0,0.857692307692,0.876923076923,0.867094017094,0.016678994082840178,0.019230769230769162,0.0,1.0

0.0,0.857692307692,0.876923076923,0.866153846154,0.016678994082840178,0.019230769230769162,0.0,0.0

0.0,0.85,0.880769230769,0.864957264957,0.026627218934911153,0.03076923076923066,0.0,1.0

0.0230769230769,0.792307692308,0.869230769231,0.812971342383,0.06390532544378695,0.07692307692307687,0.0,0.0

0.0,0.803846153846,0.819230769231,0.810769230769,0.012485207100591762,0.015384615384615441,0.0,1.0

0.0,0.792307692308,0.826923076923,0.811538461538,0.028025147928993983,0.03461538461538449,0.0,0.0

0.0,0.819230769231,0.826923076923,0.823076923077,0.006331360946745538,0.007692307692307665,0.0,1.0

0.0,0.815384615385,0.853846153846,0.833076923077,0.032100591715976304,0.038461538461538436,0.0,0.0

0.0,0.826923076923,0.853846153846,0.841208791209,0.022625739644970423,0.02692307692307694,0.0,1.0

0.0,0.823076923077,0.826923076923,0.825,0.0031730769230769117,0.0038461538461538325,0.0,0.0

0.0,0.803846153846,0.823076923077,0.813846153846,0.01564349112426039,0.019230769230769273,0.0,1.0

0.0,0.8,0.857692307692,0.82905982906,0.04781804733727813,0.05769230769230771,0.0,0.0

0.0,0.819230769231,0.846153846154,0.833974358974,0.02241863905325445,0.02692307692307694,0.0,1.0

0.0923076923077,0.815384615385,0.85,0.832307692308,0.028823964497041502,0.034615384615384714,0.0,0.0

0.0,0.834615384615,0.861538461538,0.850549450549,0.0228328402366864,0.02692307692307694,0.0,1.0

0.0,0.857692307692,0.873076923077,0.864423076923,0.013313609467455577,0.01538461538461533,0.0,0.0

0.0,0.846153846154,0.876923076923,0.862130177515,0.02650887573964497,0.03076923076923077,0.0,1.0

0.0230769230769,0.853846153846,0.861538461538,0.858974358974,0.006597633136094651,0.007692307692307665,0.0,0.0

0.0,0.857692307692,0.857692307692,0.857692307692,0.0,0.0,0.0,1.0

0.0,0.857692307692,0.857692307692,0.857692307692,0.0,0.0,0.0,0.0

0.0,0.792307692308,0.857692307692,0.808307692308,0.053942307692307685,0.06538461538461537,0.0,1.0

0.0,0.807692307692,0.846153846154,0.826666666667,0.031804733727810626,0.038461538461538436,0.0,0.0

0.0,0.811538461538,0.846153846154,0.827403846154,0.02869082840236685,0.0346153846153846,0.0,1.0

0.0,0.803846153846,0.846153846154,0.825641025641,0.03490384615384621,0.04230769230769238,0.0,0.0

0.0,0.830769230769,0.842307692308,0.836538461538,0.009652366863905198,0.011538461538461386,0.0,1.0

0.0,0.823076923077,0.85,0.838034188034,0.022522189349112532,0.02692307692307705,0.0,0.0

0.0,0.819230769231,0.853846153846,0.836752136752,0.028957100591715964,0.0346153846153846,0.0,1.0

0.0,0.811538461538,0.853846153846,0.836730769231,0.03522928994082837,0.04230769230769227,0.0,0.0

0.0,0.815384615385,0.85,0.832211538462,0.028823964497041502,0.034615384615384714,0.0,1.0

0.0,0.815384615385,0.815384615385,0.815384615385,0.0,0.0,0.0,0.0

0.0,0.8,0.815384615385,0.806730769231,0.012426035502958536,0.01538461538461533,0.0,1.0

0.0,0.796153846154,0.85,0.824038461538,0.044319526627219046,0.05384615384615399,0.0,0.0

0.0,0.807692307692,0.842307692308,0.826442307692,0.028557692307692204,0.03461538461538449,0.0,1.0

0.0,0.803846153846,0.807692307692,0.805769230769,0.003099112426035581,0.0038461538461539435,0.0,0.0

0.0,0.788461538462,0.803846153846,0.796923076923,0.012248520710059125,0.01538461538461533,0.0,1.0

0.0,0.773076923077,0.819230769231,0.790876565295,0.036745562130177475,0.0461538461538461,0.0,0.0

0.0,0.8,0.8,0.8,0.0,0.0,0.0,1.0

0.0,0.8,0.8,0.8,0.0,0.0,0.0,0.0

0.0,0.8,0.803846153846,0.801282051282,0.0030843195266271194,0.0038461538461537215,0.0,1.0

0.0,0.796153846154,0.834615384615,0.813076923077,0.031360946745562106,0.038461538461538436,0.0,0.0

0.0,0.815384615385,0.838461538462,0.826923076923,0.019082840236686414,0.023076923076923106,0.0,1.0

0.0192307692308,0.815384615385,0.826923076923,0.821153846154,0.009474852071005884,0.011538461538461497,0.0,0.0

0.0,0.819230769231,0.838461538462,0.829230769231,0.015939349112426067,0.019230769230769273,0.0,1.0

0.0,0.838461538462,0.85,0.84358974359,0.00974112426035509,0.011538461538461608,0.0,0.0

0.0,0.85,0.876923076923,0.863186813187,0.023247041420118263,0.026923076923076827,0.0,1.0

0.134615384615,0.876923076923,0.892307692308,0.883076923077,0.013609467455621253,0.01538461538461533,0.0,0.0

0.0,0.892307692308,0.892307692308,0.892307692308,0.0,0.0,0.0,1.0

0.0,0.896153846154,0.907692307692,0.901282051282,0.010406804733727876,0.011538461538461608,0.0,0.0

0.0,0.907692307692,0.907692307692,0.907692307692,0.0,0.0,0.0,1.0

0.157692307692,0.788461538462,0.915384615385,0.838841405508,0.10812869822485217,0.12692307692307703,0.0,0.0

0.0,0.857692307692,0.861538461538,0.859615384615,0.0033062130177513725,0.0038461538461537215,0.0,1.0

0.0,0.861538461538,0.9,0.883076923077,0.03387573964497039,0.038461538461538436,0.0,0.0

0.0,0.869230769231,0.884615384615,0.877884615385,0.013491124260354979,0.01538461538461533,0.0,1.0

0.0,0.869230769231,0.884615384615,0.879326923077,0.013491124260354979,0.01538461538461533,0.0,0.0

0.0,0.873076923077,0.892307692308,0.882051282051,0.016974852071005856,0.019230769230769162,0.0,1.0

0.0,0.873076923077,0.873076923077,0.873076923077,0.0,0.0,0.0,0.0

0.0,0.865384615385,0.876923076923,0.873076923077,0.010051775147928958,0.011538461538461497,0.0,1.0

0.0,0.873076923077,0.884615384615,0.878846153846,0.010140532544378664,0.011538461538461497,0.0,0.0

0.0,0.876923076923,0.884615384615,0.880769230769,0.006775147928994058,0.007692307692307665,0.0,1.0

0.0,0.876923076923,0.903846153846,0.890384615385,0.023971893491124274,0.02692307692307694,0.0,0.0

0.0,0.880769230769,0.884615384615,0.882692307692,0.0033949704142011714,0.0038461538461538325,0.0,1.0

0.0923076923077,0.880769230769,0.911538461538,0.897692307692,0.02757396449704142,0.03076923076923077,0.0,0.0

0.0,0.857692307692,0.907692307692,0.881818181818,0.044134615384615425,0.050000000000000044,0.0,1.0

0.0,0.857692307692,0.880769230769,0.869230769231,0.020059171597633065,0.023076923076922995,0.0,0.0

0.0,0.846153846154,0.884615384615,0.863905325444,0.033284023668639036,0.038461538461538436,0.0,1.0

0.0923076923077,0.792307692308,0.869230769231,0.823006993007,0.06390532544378695,0.07692307692307687,0.0,0.0

0.0,0.838461538462,0.846153846154,0.842307692308,0.00647928994082838,0.007692307692307665,0.0,1.0

0.0,0.846153846154,0.865384615385,0.858791208791,0.016457100591716012,0.019230769230769273,0.0,0.0

0.0,0.861538461538,0.865384615385,0.863461538462,0.0033210059171598473,0.0038461538461539435,0.0,1.0

0.0,0.861538461538,0.861538461538,0.861538461538,0.0,0.0,0.0,0.0

0.0,0.857692307692,0.861538461538,0.859615384615,0.0033062130177513725,0.0038461538461537215,0.0,1.0

0.0230769230769,0.857692307692,0.9,0.878365384615,0.03718195266272177,0.04230769230769216,0.0,0.0

0.0,0.896153846154,0.896153846154,0.896153846154,0.0,0.0,0.0,1.0

0.0,0.9,0.9,0.9,0.0,0.0,0.0,0.0

0.0,0.876923076923,0.9,0.889230769231,0.020502958579881582,0.023076923076922995,0.0,1.0

0.0,0.876923076923,0.926923076923,0.898534798535,0.04509615384615389,0.050000000000000044,0.0,0.0

0.0,0.880769230769,0.915384615385,0.896153846154,0.03108727810650896,0.034615384615384714,0.0,1.0

0.0,0.880769230769,0.884615384615,0.883333333333,0.0033949704142011714,0.0038461538461538325,0.0,0.0

0.0,0.880769230769,0.888461538462,0.884615384615,0.006804733727810724,0.007692307692307776,0.0,1.0

0.0230769230769,0.792307692308,0.880769230769,0.824587912088,0.07400147928994075,0.08846153846153837,0.0,0.0

0.0,0.819230769231,0.853846153846,0.836923076923,0.028957100591715964,0.0346153846153846,0.0,1.0

0.0,0.823076923077,0.823076923077,0.823076923077,0.0,0.0,0.0,0.0

0.0,0.819230769231,0.823076923077,0.821153846154,0.003158284023668628,0.0038461538461538325,0.0,1.0

0.0923076923077,0.815384615385,0.903846153846,0.858461538462,0.07604289940828406,0.08846153846153848,0.0,0.0

0.0,0.9,0.903846153846,0.901282051282,0.0034689349112426915,0.0038461538461539435,0.0,1.0

0.0,0.896153846154,0.915384615385,0.904807692308,0.01741863905325448,0.019230769230769273,0.0,0.0

0.0,0.907692307692,0.911538461538,0.909615384615,0.003498520710059059,0.0038461538461537215,0.0,1.0

0.0,0.903846153846,0.911538461538,0.907692307692,0.006982248520710035,0.007692307692307665,0.0,0.0

0.0,0.892307692308,0.915384615385,0.903846153846,0.0208579881656806,0.023076923076923217,0.0,1.0

0.0,0.892307692308,0.892307692308,0.892307692308,0.0,0.0,0.0,0.0

0.0,0.888461538462,0.892307692308,0.890384615385,0.0034245562130176405,0.0038461538461537215,0.0,1.0

0.0230769230769,0.792307692308,0.888461538462,0.820580296896,0.08080621301775148,0.09615384615384615,0.0,0.0

0.0,0.796153846154,0.819230769231,0.808791208791,0.018639053254437894,0.023076923076923106,0.0,1.0

0.115384615385,0.788461538462,0.911538461538,0.854743589744,0.10461538461538462,0.12307692307692308,0.0,0.0

0.0,0.903846153846,0.903846153846,0.903846153846,0.0,0.0,0.0,1.0

0.0,0.903846153846,0.903846153846,0.903846153846,0.0,0.0,0.0,0.0

0.0,0.903846153846,0.903846153846,0.903846153846,0.0,0.0,0.0,1.0

0.0,0.896153846154,0.903846153846,0.901282051282,0.006923076923076898,0.007692307692307665,0.0,0.0

0.0,0.903846153846,0.903846153846,0.903846153846,0.0,0.0,0.0,1.0

0.115384615385,0.888461538462,0.907692307692,0.898951048951,0.017270710059171638,0.019230769230769273,0.0,0.0

0.0,0.869230769231,0.888461538462,0.879230769231,0.01690088757396454,0.019230769230769273,0.0,1.0

0.0,0.865384615385,0.869230769231,0.867307692308,0.0033357988165680355,0.0038461538461538325,0.0,0.0

0.0,0.838461538462,0.865384615385,0.851282051282,0.022936390532544395,0.02692307692307694,0.0,1.0

0.0,0.838461538462,0.873076923077,0.85625,0.029622781065088744,0.0346153846153846,0.0,0.0

0.0,0.873076923077,0.876923076923,0.875,0.0033653846153846034,0.0038461538461538325,0.0,1.0

0.0,0.873076923077,0.876923076923,0.875641025641,0.0033653846153846034,0.0038461538461538325,0.0,0.0

0.0,0.876923076923,0.884615384615,0.879487179487,0.006775147928994058,0.007692307692307665,0.0,1.0

0.111538461538,0.773076923077,0.892307692308,0.815976331361,0.09928254437869816,0.11923076923076914,0.0,0.0

0.0,0.85,0.853846153846,0.851923076923,0.0032766272189348055,0.0038461538461537215,0.0,1.0

0.0,0.853846153846,0.876923076923,0.863846153846,0.01997041420118346,0.023076923076923106,0.0,0.0

0.0,0.876923076923,0.876923076923,0.876923076923,0.0,0.0,0.0,1.0

0.0,0.876923076923,0.880769230769,0.878846153846,0.0033801775147928883,0.0038461538461538325,0.0,0.0

0.0,0.869230769231,0.880769230769,0.876923076923,0.01009615384615381,0.011538461538461497,0.0,1.0

0.0,0.869230769231,0.892307692308,0.881196581197,0.020325443786982176,0.023076923076922995,0.0,0.0

0.0,0.876923076923,0.888461538462,0.880769230769,0.010184911242603612,0.011538461538461608,0.0,1.0

0.0,0.876923076923,0.903846153846,0.887062937063,0.023971893491124274,0.02692307692307694,0.0,0.0

0.0,0.873076923077,0.903846153846,0.886538461538,0.027337278106508874,0.03076923076923077,0.0,1.0

0.0,0.873076923077,0.876923076923,0.875641025641,0.0033653846153846034,0.0038461538461538325,0.0,0.0

0.0,0.876923076923,0.884615384615,0.879487179487,0.006775147928994058,0.007692307692307665,0.0,1.0

