delta_t,min_temp,max_temp,mean,integ,rmsd,doors,cabine
0.0,0.85,0.85,0.85,0.0,0.0,1.0,1.0

0.0,0.85,0.85,0.85,0.0,0.0,1.0,0.0

0.0,0.85,0.85,0.85,0.0,0.0,1.0,1.0

0.0,0.85,0.85,0.85,0.0,0.0,0.5,0.0

0.0230769230769,0.846153846154,0.961538461538,0.925457875458,0.10428994082840239,0.11538461538461542,0.047619047619047616,1.0

0.0,0.873076923077,0.903846153846,0.88875739645,0.027337278106508874,0.03076923076923077,0.0,0.0

0.0,0.853846153846,0.873076923077,0.863076923077,0.016605029585798854,0.019230769230769273,0.0,1.0

0.0692307692308,0.826923076923,0.896153846154,0.854765886288,0.059644970414201255,0.06923076923076932,0.0,0.0

0.0,0.85,0.857692307692,0.853846153846,0.0065680473372780835,0.007692307692307665,0.0,1.0

0.0,0.842307692308,0.896153846154,0.864102564103,0.04680473372781078,0.05384615384615399,0.7777777777777778,0.0

0.0,0.888461538462,0.888461538462,0.888461538462,0.0,0.0,1.0,1.0

0.0461538461538,0.869230769231,0.896153846154,0.880288461538,0.023764792899408298,0.02692307692307694,1.0,0.0

0.0,0.846153846154,0.876923076923,0.862087912088,0.02650887573964497,0.03076923076923077,1.0,1.0

0.0,0.846153846154,0.846153846154,0.846153846154,0.0,0.0,1.0,0.0

0.0,0.842307692308,0.846153846154,0.844871794872,0.0032470414201184253,0.0038461538461539435,1.0,1.0

0.0,0.846153846154,0.876923076923,0.859829059829,0.02650887573964497,0.03076923076923077,1.0,0.0

0.0,0.857692307692,0.876923076923,0.867692307692,0.016678994082840178,0.019230769230769162,1.0,1.0

0.0,0.853846153846,0.857692307692,0.85641025641,0.0032914201183432785,0.0038461538461539435,1.0,0.0

0.0,0.842307692308,0.861538461538,0.850427350427,0.01638313609467459,0.019230769230769273,1.0,1.0

0.0,0.842307692308,0.853846153846,0.847115384615,0.009785502958579939,0.011538461538461608,1.0,0.0

0.0,0.846153846154,0.857692307692,0.852884615385,0.009829881656804795,0.011538461538461608,1.0,1.0

0.0,0.842307692308,0.865384615385,0.853296703297,0.019704142011834437,0.023076923076923217,1.0,0.0

0.0,0.857692307692,0.873076923077,0.864615384615,0.013313609467455577,0.01538461538461533,1.0,1.0

0.0,0.853846153846,0.857692307692,0.85641025641,0.0032914201183432785,0.0038461538461539435,1.0,0.0

0.0,0.857692307692,0.857692307692,0.857692307692,0.0,0.0,1.0,1.0

0.0,0.857692307692,0.865384615385,0.861538461538,0.006627218934911219,0.007692307692307665,1.0,0.0

0.0,0.861538461538,0.861538461538,0.861538461538,0.0,0.0,1.0,1.0

0.0,0.861538461538,0.865384615385,0.863461538462,0.0033210059171598473,0.0038461538461539435,1.0,0.0

0.0,0.853846153846,0.865384615385,0.859615384615,0.0099186390532545,0.011538461538461608,1.0,1.0

0.0461538461538,0.830769230769,0.903846153846,0.855244755245,0.06338017751479287,0.07307692307692304,1.0,0.0

0.0,0.873076923077,0.892307692308,0.883076923077,0.016974852071005856,0.019230769230769162,1.0,1.0

0.0,0.869230769231,0.876923076923,0.873076923077,0.006715976331360924,0.007692307692307665,1.0,0.0

0.0,0.865384615385,0.884615384615,0.874358974359,0.016826923076923017,0.019230769230769162,1.0,1.0

0.0,0.853846153846,0.865384615385,0.858653846154,0.0099186390532545,0.011538461538461608,1.0,0.0

0.0,0.857692307692,0.857692307692,0.857692307692,0.0,0.0,1.0,1.0

0.0,0.857692307692,0.865384615385,0.861538461538,0.006627218934911219,0.007692307692307665,1.0,0.0

0.0,0.857692307692,0.865384615385,0.861538461538,0.006627218934911219,0.007692307692307665,1.0,1.0

0.0,0.85,0.869230769231,0.860096153846,0.01653106508875734,0.019230769230769162,0.25,0.0

0.0,0.869230769231,0.876923076923,0.873076923077,0.006715976331360924,0.007692307692307665,0.0,1.0

0.0,0.865384615385,0.876923076923,0.870512820513,0.010051775147928958,0.011538461538461497,0.0,0.0

0.0,0.853846153846,0.873076923077,0.863186813187,0.016605029585798854,0.019230769230769273,0.8571428571428571,1.0

0.0461538461538,0.846153846154,0.888461538462,0.865734265734,0.03669378698224859,0.04230769230769238,0.5454545454545454,0.0

0.0,0.880769230769,0.892307692308,0.8875,0.010229289940828364,0.011538461538461497,0.0,1.0

0.0,0.873076923077,0.880769230769,0.877692307692,0.0067455621301774895,0.007692307692307665,0.0,0.0

0.0,0.873076923077,0.884615384615,0.879230769231,0.010140532544378664,0.011538461538461497,0.0,1.0

0.0,0.865384615385,0.873076923077,0.870512820513,0.006686390532544355,0.007692307692307665,0.6666666666666666,0.0

0.0,0.873076923077,0.876923076923,0.875,0.0033653846153846034,0.0038461538461538325,1.0,1.0

0.0,0.876923076923,0.876923076923,0.876923076923,0.0,0.0,1.0,0.0

0.0,0.876923076923,0.876923076923,0.876923076923,0.0,0.0,1.0,1.0

0.0230769230769,0.873076923077,0.876923076923,0.875641025641,0.0033653846153846034,0.0038461538461538325,1.0,0.0

0.0,0.873076923077,0.876923076923,0.874358974359,0.0033653846153846034,0.0038461538461538325,1.0,1.0

0.0692307692308,0.834615384615,0.907692307692,0.860778175313,0.06366124260355045,0.07307692307692326,0.6627906976744186,0.0

0.0,0.85,0.884615384615,0.867307692308,0.03002218934911232,0.03461538461538449,0.0,1.0

0.0,0.846153846154,0.873076923077,0.861888111888,0.02314349112426037,0.02692307692307694,0.45454545454545453,0.0

0.0,0.857692307692,0.873076923077,0.864423076923,0.013313609467455577,0.01538461538461533,1.0,1.0

0.0230769230769,0.846153846154,0.876923076923,0.860256410256,0.02650887573964497,0.03076923076923077,1.0,0.0

0.0,0.857692307692,0.876923076923,0.867692307692,0.016678994082840178,0.019230769230769162,1.0,1.0

0.0,0.857692307692,0.857692307692,0.857692307692,0.0,0.0,1.0,0.0

0.0,0.842307692308,0.857692307692,0.85,0.013076923076923219,0.015384615384615552,1.0,1.0

0.0,0.842307692308,0.876923076923,0.860576923077,0.0297559171597634,0.034615384615384714,1.0,0.0

0.0,0.876923076923,0.884615384615,0.879487179487,0.006775147928994058,0.007692307692307665,1.0,1.0

0.0,0.873076923077,0.876923076923,0.875,0.0033653846153846034,0.0038461538461538325,1.0,0.0

0.0,0.873076923077,0.876923076923,0.875,0.0033653846153846034,0.0038461538461538325,1.0,1.0

0.0461538461538,0.846153846154,0.896153846154,0.87534965035,0.043557692307692346,0.050000000000000044,1.0,0.0

0.0923076923077,0.838461538462,0.873076923077,0.854326923077,0.029622781065088744,0.0346153846153846,0.0,1.0

0.0,0.853846153846,0.884615384615,0.867948717949,0.02674556213017752,0.03076923076923077,0.0,0.0

0.0,0.869230769231,0.884615384615,0.875961538462,0.013491124260354979,0.01538461538461533,0.0,1.0

0.0,0.857692307692,0.892307692308,0.874859287054,0.03028846153846143,0.03461538461538449,0.0,0.0

0.0,0.853846153846,0.880769230769,0.867582417582,0.023350591715976345,0.02692307692307694,0.0,1.0

0.0,0.853846153846,0.853846153846,0.853846153846,0.0,0.0,0.0,0.0

0.0,0.853846153846,0.857692307692,0.855769230769,0.0032914201183432785,0.0038461538461539435,0.0,1.0

0.0230769230769,0.857692307692,0.884615384615,0.875524475524,0.023454142011834236,0.026923076923076827,0.5454545454545454,0.0

0.0,0.884615384615,0.888461538462,0.886538461538,0.0034097633136095534,0.0038461538461539435,1.0,1.0

0.0,0.888461538462,0.888461538462,0.888461538462,0.0,0.0,1.0,0.0

0.0,0.884615384615,0.888461538462,0.886538461538,0.0034097633136095534,0.0038461538461539435,1.0,1.0

0.0230769230769,0.876923076923,0.9,0.886666666667,0.020502958579881582,0.023076923076922995,1.0,0.0

0.0,0.9,0.907692307692,0.903846153846,0.0069526627218936665,0.007692307692307887,1.0,1.0

0.0,0.907692307692,0.907692307692,0.907692307692,0.0,0.0,1.0,0.0

0.0,0.896153846154,0.907692307692,0.902307692308,0.010406804733727876,0.011538461538461608,1.0,1.0

0.0461538461538,0.857692307692,0.915384615385,0.878722084367,0.05114644970414203,0.05769230769230771,1.0,0.0

0.0,0.876923076923,0.892307692308,0.883653846154,0.013609467455621253,0.01538461538461533,1.0,1.0

0.0,0.873076923077,0.884615384615,0.878461538462,0.010140532544378664,0.011538461538461497,1.0,0.0

0.0,0.884615384615,0.884615384615,0.884615384615,0.0,0.0,1.0,1.0

0.0,0.884615384615,0.919230769231,0.898717948718,0.031220414201183423,0.0346153846153846,0.5555555555555556,0.0

0.0,0.903846153846,0.903846153846,0.903846153846,0.0,0.0,0.0,1.0

0.0,0.884615384615,0.896153846154,0.891346153846,0.010273668639053317,0.011538461538461608,0.0,0.0

0.0,0.892307692308,0.9,0.895384615385,0.006893491124260331,0.007692307692307665,0.0,1.0

0.0230769230769,0.865384615385,0.911538461538,0.891787941788,0.04100591715976326,0.0461538461538461,0.7567567567567568,0.0

0.0,0.903846153846,0.911538461538,0.907692307692,0.006982248520710035,0.007692307692307665,1.0,1.0

0.0,0.903846153846,0.903846153846,0.903846153846,0.0,0.0,1.0,0.0

0.0,0.9,0.903846153846,0.901923076923,0.0034689349112426915,0.0038461538461539435,1.0,1.0

0.0,0.896153846154,0.911538461538,0.902307692308,0.01390532544378693,0.01538461538461533,1.0,0.0

0.0,0.884615384615,0.915384615385,0.898461538462,0.02769230769230779,0.030769230769230882,1.0,1.0

0.0,0.884615384615,0.896153846154,0.889743589744,0.010273668639053317,0.011538461538461608,1.0,0.0

0.0,0.896153846154,0.903846153846,0.9,0.006923076923076898,0.007692307692307665,1.0,1.0

0.0,0.9,0.915384615385,0.907142857143,0.013964497041420271,0.015384615384615552,0.14285714285714285,0.0

0.0,0.915384615385,0.915384615385,0.915384615385,0.0,0.0,0.0,1.0

0.0230769230769,0.9,0.915384615385,0.910096153846,0.013964497041420271,0.015384615384615552,0.0,0.0

0.0,0.896153846154,0.903846153846,0.9,0.006923076923076898,0.007692307692307665,0.0,1.0

0.0692307692308,0.857692307692,0.923076923077,0.889760914761,0.05821745562130177,0.06538461538461537,0.0,0.0

0.0,0.85,0.903846153846,0.877243589744,0.04721893491124253,0.053846153846153766,0.0,1.0

0.0,0.846153846154,0.873076923077,0.859615384615,0.02314349112426037,0.02692307692307694,0.4,0.0

0.0,0.846153846154,0.873076923077,0.858974358974,0.02314349112426037,0.02692307692307694,1.0,1.0

0.0461538461538,0.838461538462,0.884615384615,0.865128205128,0.03976331360946741,0.0461538461538461,1.0,0.0

0.0,0.873076923077,0.892307692308,0.881538461538,0.016974852071005856,0.019230769230769162,1.0,1.0

0.0,0.873076923077,0.873076923077,0.873076923077,0.0,0.0,1.0,0.0

0.0,0.873076923077,0.873076923077,0.873076923077,0.0,0.0,1.0,1.0

0.0,0.865384615385,0.876923076923,0.872115384615,0.010051775147928958,0.011538461538461497,1.0,0.0

0.0,0.876923076923,0.880769230769,0.878205128205,0.0033801775147928883,0.0038461538461538325,1.0,1.0

0.0,0.873076923077,0.903846153846,0.891794871795,0.027337278106508874,0.03076923076923077,0.13333333333333333,0.0

0.0,0.896153846154,0.896153846154,0.896153846154,0.0,0.0,0.0,1.0

0.0,0.892307692308,0.896153846154,0.894230769231,0.003439349112426122,0.0038461538461539435,0.0,0.0

0.0,0.873076923077,0.892307692308,0.883076923077,0.016974852071005856,0.019230769230769162,0.0,1.0

0.0,0.869230769231,0.884615384615,0.875,0.013491124260354979,0.01538461538461533,0.8333333333333334,0.0

0.0,0.884615384615,0.884615384615,0.884615384615,0.0,0.0,1.0,1.0

0.0,0.873076923077,0.892307692308,0.882051282051,0.016974852071005856,0.019230769230769162,1.0,0.0

0.0,0.876923076923,0.892307692308,0.883653846154,0.013609467455621253,0.01538461538461533,1.0,1.0

0.0461538461538,0.857692307692,0.919230769231,0.889708939709,0.05467455621301765,0.06153846153846143,0.4189189189189189,0.0

0.0,0.846153846154,0.880769230769,0.864903846154,0.029889053254437862,0.0346153846153846,0.0,1.0

0.0,0.846153846154,0.846153846154,0.846153846154,0.0,0.0,0.0,0.0

0.0,0.842307692308,0.846153846154,0.844230769231,0.0032470414201184253,0.0038461538461539435,0.0,1.0

0.0,0.842307692308,0.876923076923,0.857307692308,0.0297559171597634,0.034615384615384714,0.3,0.0

0.0,0.838461538462,0.876923076923,0.858173076923,0.03298816568047336,0.038461538461538436,1.0,1.0

0.0,0.834615384615,0.903846153846,0.86742081448,0.060177514792899484,0.06923076923076932,0.058823529411764705,0.0

0.0,0.9,0.907692307692,0.903846153846,0.0069526627218936665,0.007692307692307887,0.0,1.0

0.0,0.896153846154,0.9,0.898076923077,0.0034541420118342067,0.0038461538461537215,0.0,0.0

0.0,0.884615384615,0.896153846154,0.889743589744,0.010273668639053317,0.011538461538461608,0.0,1.0

0.0,0.876923076923,0.915384615385,0.901682692308,0.03446745562130186,0.03846153846153855,0.0,0.0

0.0,0.896153846154,0.907692307692,0.901923076923,0.010406804733727876,0.011538461538461608,0.0,1.0

0.0923076923077,0.838461538462,0.934615384615,0.872129319955,0.08524408284023667,0.09615384615384615,0.8985507246376812,0.0

0.0,0.857692307692,0.884615384615,0.870512820513,0.023454142011834236,0.026923076923076827,0.0,1.0

0.0,0.853846153846,0.857692307692,0.855769230769,0.0032914201183432785,0.0038461538461539435,0.0,0.0

0.0,0.846153846154,0.861538461538,0.853846153846,0.013136094674556164,0.01538461538461533,0.0,1.0

0.0,0.842307692308,0.869230769231,0.854807692308,0.02303994082840247,0.02692307692307705,0.25,0.0

0.0,0.838461538462,0.876923076923,0.856293706294,0.03298816568047336,0.038461538461538436,1.0,1.0

0.0,0.838461538462,0.846153846154,0.842307692308,0.00647928994082838,0.007692307692307665,1.0,0.0

0.0,0.838461538462,0.846153846154,0.842307692308,0.00647928994082838,0.007692307692307665,1.0,1.0

0.0923076923077,0.834615384615,0.934615384615,0.888601398601,0.08846153846153854,0.10000000000000009,1.0,0.0

0.0,0.915384615385,0.934615384615,0.925,0.017788461538461475,0.019230769230769162,1.0,1.0

0.0,0.915384615385,0.915384615385,0.915384615385,0.0,0.0,1.0,0.0

0.0,0.915384615385,0.915384615385,0.915384615385,0.0,0.0,1.0,1.0

0.0,0.911538461538,0.915384615385,0.913461538462,0.003513313609467545,0.0038461538461539435,1.0,0.0

0.0,0.911538461538,0.915384615385,0.913461538462,0.003513313609467545,0.0038461538461539435,1.0,1.0

0.0,0.915384615385,0.915384615385,0.915384615385,0.0,0.0,1.0,0.0

0.0,0.9,0.915384615385,0.908653846154,0.013964497041420271,0.015384615384615552,1.0,1.0

0.0923076923077,0.834615384615,0.934615384615,0.87291886196,0.08846153846153854,0.10000000000000009,1.0,0.0

0.0,0.888461538462,0.892307692308,0.890384615385,0.0034245562130176405,0.0038461538461537215,1.0,1.0

0.0,0.880769230769,0.888461538462,0.884615384615,0.006804733727810724,0.007692307692307776,1.0,0.0

0.0,0.880769230769,0.880769230769,0.880769230769,0.0,0.0,1.0,1.0

0.0,0.880769230769,0.903846153846,0.889423076923,0.020591715976331384,0.023076923076923106,0.5,0.0

0.0,0.903846153846,0.903846153846,0.903846153846,0.0,0.0,0.0,1.0

0.0,0.903846153846,0.907692307692,0.905769230769,0.0034837278106509763,0.0038461538461539435,0.5,0.0

0.0,0.888461538462,0.9,0.894871794872,0.01031804733727797,0.011538461538461386,1.0,1.0

0.0,0.884615384615,0.888461538462,0.886538461538,0.0034097633136095534,0.0038461538461539435,1.0,0.0

0.0,0.865384615385,0.884615384615,0.875384615385,0.016826923076923017,0.019230769230769162,1.0,1.0

0.0,0.865384615385,0.865384615385,0.865384615385,0.0,0.0,1.0,0.0

0.0,0.865384615385,0.865384615385,0.865384615385,0.0,0.0,1.0,1.0

0.0,0.865384615385,0.880769230769,0.873076923077,0.013431952662721848,0.01538461538461533,1.0,0.0

0.0,0.880769230769,0.880769230769,0.880769230769,0.0,0.0,1.0,1.0

0.0,0.880769230769,0.884615384615,0.882692307692,0.0033949704142011714,0.0038461538461538325,1.0,0.0

0.0,0.880769230769,0.884615384615,0.882692307692,0.0033949704142011714,0.0038461538461538325,1.0,1.0

0.0,0.880769230769,0.880769230769,0.880769230769,0.0,0.0,1.0,0.0

0.0,0.880769230769,0.888461538462,0.884615384615,0.006804733727810724,0.007692307692307776,1.0,1.0

0.0461538461538,0.884615384615,0.915384615385,0.894230769231,0.02769230769230779,0.030769230769230882,0.8,0.0

0.0,0.907692307692,0.915384615385,0.911538461538,0.007011834319526603,0.007692307692307665,0.0,1.0

0.0,0.9,0.907692307692,0.903846153846,0.0069526627218936665,0.007692307692307887,0.0,0.0

0.0,0.9,0.907692307692,0.903846153846,0.0069526627218936665,0.007692307692307887,0.0,1.0

0.0461538461538,0.9,0.915384615385,0.90979020979,0.013964497041420271,0.015384615384615552,0.0,0.0

0.0,0.911538461538,0.911538461538,0.911538461538,0.0,0.0,1.0,1.0

0.0,0.911538461538,0.911538461538,0.911538461538,0.0,0.0,0.0,0.0

0.0461538461538,0.857692307692,0.911538461538,0.868648018648,0.04763313609467448,0.053846153846153766,1.0,1.0

0.0230769230769,0.873076923077,0.903846153846,0.887762237762,0.027337278106508874,0.03076923076923077,1.0,0.0

0.0,0.846153846154,0.888461538462,0.866666666667,0.03669378698224859,0.04230769230769238,1.0,1.0

0.0,0.838461538462,0.876923076923,0.857692307692,0.03298816568047336,0.038461538461538436,1.0,0.0

0.0,0.846153846154,0.876923076923,0.861538461538,0.02650887573964497,0.03076923076923077,1.0,1.0

0.0,0.842307692308,0.846153846154,0.844230769231,0.0032470414201184253,0.0038461538461539435,1.0,0.0

0.0,0.842307692308,0.842307692308,0.842307692308,0.0,0.0,1.0,1.0

0.0,0.838461538462,0.846153846154,0.842307692308,0.00647928994082838,0.007692307692307665,1.0,0.0

0.0,0.842307692308,0.853846153846,0.847115384615,0.009785502958579939,0.011538461538461608,1.0,1.0

0.0,0.838461538462,0.842307692308,0.841025641026,0.003232248520709954,0.0038461538461537215,1.0,0.0

0.0,0.838461538462,0.846153846154,0.841452991453,0.00647928994082838,0.007692307692307665,1.0,1.0

0.0,0.838461538462,0.857692307692,0.844871794872,0.016309171597633173,0.019230769230769273,0.3333333333333333,0.0

