ts,value
2018-01-01 17:49:34.241,23.8
2018-01-01 18:05:04.245,23.6
2018-01-01 18:09:04.245,23.5
2018-01-01 18:11:04.245,23.4
2018-01-01 18:14:04.245,23.3
2018-01-01 18:16:04.246,23.1
2018-01-01 18:24:34.245,23.0
2018-01-01 18:31:34.241,22.9
2018-01-01 18:47:34.241,22.8
2018-01-01 20:26:04.246,22.6
2018-01-01 22:21:34.246,22.5
2018-01-01 23:59:34.241,22.4
2018-01-02 00:08:34.243,22.5
2018-01-02 00:09:04.241,22.7
2018-01-02 00:11:34.244,22.8
2018-01-02 00:18:34.246,22.9
2018-01-02 00:27:04.241,23.1
2018-01-02 00:27:34.245,23.2
2018-01-02 00:29:34.244,23.3
2018-01-02 00:31:04.249,23.2
2018-01-02 00:57:34.245,23.1
2018-01-02 00:59:34.244,22.9
2018-01-02 01:05:34.245,23.1
2018-01-02 01:16:34.250,23.2
2018-01-02 02:01:34.241,23.1
2018-01-02 02:04:04.241,23.2
2018-01-02 02:21:04.246,23.1
2018-01-02 02:24:34.241,22.9
2018-01-02 02:30:34.241,22.8
2018-01-02 02:38:04.246,22.7
2018-01-02 02:52:04.241,22.5
2018-01-02 03:08:04.246,22.4
2018-01-02 03:14:04.244,22.5
2018-01-02 03:18:34.241,22.7
2018-01-02 03:26:34.245,22.8
2018-01-02 03:33:04.243,22.7
2018-01-02 03:39:34.245,22.6
2018-01-02 03:40:04.246,1.79769e+308
2018-01-02 03:41:04.241,22.1
2018-01-02 03:41:34.241,22.1
2018-01-02 03:43:04.241,22.3
2018-01-02 03:45:34.243,22.4
2018-01-02 05:10:04.241,22.5
2018-01-02 05:12:34.241,22.6
2018-01-02 05:14:34.243,22.8
2018-01-02 05:17:34.244,22.9
2018-01-02 05:32:34.241,23.0
2018-01-02 06:13:04.246,23.2
2018-01-02 06:15:04.246,23.3
2018-01-02 06:17:04.241,23.4
2018-01-02 06:24:34.245,23.5
2018-01-02 06:33:04.242,23.4
2018-01-02 06:46:04.245,23.3
2018-01-02 06:49:04.246,23.2
2018-01-02 06:52:04.241,23.0
2018-01-02 06:53:04.246,22.9
2018-01-02 06:57:04.241,22.8
2018-01-02 07:00:34.245,22.7
2018-01-02 07:03:04.241,22.5
2018-01-02 07:06:04.246,22.4
2018-01-02 07:09:04.246,22.3
2018-01-02 07:13:04.241,22.2
2018-01-02 07:17:34.246,22.0
2018-01-02 07:21:34.245,21.9
2018-01-02 07:26:34.249,21.8
2018-01-02 07:31:34.250,21.7
2018-01-02 07:39:34.241,21.5
2018-01-02 07:57:04.241,21.4
2018-01-02 08:04:04.250,21.5
2018-01-02 08:38:04.241,21.4
2018-01-02 08:54:34.245,21.3
2018-01-02 09:00:04.245,21.4
2018-01-02 09:06:04.241,21.5
2018-01-02 09:42:34.245,21.4
2018-01-02 09:53:34.245,21.3
2018-01-02 10:15:34.241,21.4
2018-01-02 10:24:04.242,21.3
2018-01-02 10:38:34.241,21.4
2018-01-02 10:47:04.244,21.3
2018-01-02 10:59:04.241,21.4
2018-01-02 11:15:34.246,21.3
2018-01-02 11:28:34.245,21.4
2018-01-02 11:38:34.245,21.3
2018-01-02 11:53:34.241,21.4
2018-01-02 12:13:34.241,21.3
2018-01-02 12:24:34.245,21.4
2018-01-02 12:39:34.241,21.3
2018-01-02 12:53:34.246,21.4
2018-01-02 13:05:34.240,21.3
2018-01-02 13:49:34.243,21.4
2018-01-02 14:02:34.245,21.3
2018-01-02 14:15:34.241,21.4
2018-01-02 14:35:04.246,21.3
2018-01-02 14:53:04.241,21.4
2018-01-02 15:01:04.241,21.3
2018-01-02 15:11:04.246,21.4
2018-01-02 15:22:34.245,21.3
2018-01-02 15:34:34.241,21.4
2018-01-02 15:49:34.246,21.3
2018-01-02 15:56:04.246,21.4
2018-01-02 16:02:04.241,21.5
2018-01-02 16:04:04.246,21.4
2018-01-02 16:04:34.245,21.5
2018-01-02 16:05:04.254,21.6
2018-01-02 16:08:04.246,21.8
2018-01-02 16:10:34.241,21.6
2018-01-02 16:13:04.245,21.8
2018-01-02 16:14:04.241,21.9
2018-01-02 16:16:04.241,22.0
2018-01-02 16:18:04.243,22.2
2018-01-02 16:20:04.246,22.3
2018-01-02 16:21:04.246,22.4
2018-01-02 16:23:04.244,22.5
2018-01-02 16:24:34.245,22.7
2018-01-02 16:26:04.241,22.8
2018-01-02 16:29:04.241,22.9
2018-01-02 16:32:04.241,23.1
2018-01-02 16:35:34.241,23.2
2018-01-02 16:40:04.241,23.3
2018-01-02 16:47:04.241,23.5
2018-01-02 16:50:34.250,23.6
2018-01-02 16:51:04.245,23.8
2018-01-02 16:52:34.246,23.9
2018-01-02 16:53:34.241,23.8
2018-01-02 16:57:34.243,23.7
2018-01-02 16:59:34.250,23.8
2018-01-02 17:00:04.246,23.7
2018-01-02 17:03:34.245,23.5
2018-01-02 17:07:34.245,23.7
2018-01-02 17:15:04.241,23.5
2018-01-02 17:29:04.246,23.4
2018-01-02 17:30:34.246,23.5
2018-01-02 17:35:04.246,23.7
2018-01-02 17:38:04.241,23.5
2018-01-02 17:44:04.253,23.4
2018-01-02 17:51:04.241,23.3
2018-01-02 17:52:04.246,23.4
2018-01-02 17:55:04.241,23.5
2018-01-02 17:57:04.245,23.7
2018-01-02 18:00:04.246,23.8
2018-01-02 18:03:34.247,23.9
2018-01-02 18:29:04.245,23.8
2018-01-02 18:31:04.241,24.0
2018-01-02 18:42:34.245,24.1
2018-01-02 18:44:04.246,24.0
2018-01-02 18:45:34.246,23.9
2018-01-02 18:47:34.244,23.7
2018-01-02 18:50:34.242,23.6
2018-01-02 18:55:04.241,23.5
2018-01-02 18:56:34.245,23.3
2018-01-02 18:57:34.245,23.2
2018-01-02 18:59:34.246,23.1
2018-01-02 19:01:34.241,23.0
2018-01-02 19:03:04.246,22.8
2018-01-02 19:04:34.241,22.7
2018-01-02 19:07:34.241,22.6
2018-01-02 19:09:04.244,22.5
2018-01-02 19:12:04.241,22.3
2018-01-02 19:15:34.241,22.2
2018-01-02 19:18:34.245,22.1
2018-01-02 19:23:04.246,21.9
2018-01-02 19:28:04.247,21.8
2018-01-02 19:32:34.245,21.7
2018-01-02 19:37:34.243,21.6
2018-01-02 19:51:34.245,21.4
2018-01-02 20:06:04.241,21.3
2018-01-02 20:08:34.246,21.4
2018-01-02 20:10:34.241,21.6
2018-01-02 20:11:34.245,21.7
2018-01-02 20:13:04.241,21.8
2018-01-02 20:15:04.245,22.0
2018-01-02 20:17:04.240,22.1
2018-01-02 20:18:34.241,22.2
2018-01-02 20:20:04.246,22.3
2018-01-02 20:21:34.245,22.5
2018-01-02 20:23:34.241,22.6
2018-01-02 20:36:34.241,22.8
2018-01-02 20:47:04.241,22.6
2018-01-02 20:58:34.245,22.5
2018-01-02 21:12:04.241,22.4
2018-01-02 21:19:34.241,22.3
2018-01-02 21:23:04.245,22.4
2018-01-02 21:24:04.241,22.5
2018-01-02 21:32:04.246,22.7
2018-01-02 21:36:04.246,22.8
2018-01-02 21:45:04.241,22.7
2018-01-02 21:54:34.242,22.5
2018-01-02 22:10:34.241,22.4
2018-01-02 22:39:04.241,22.3
2018-01-02 23:41:34.241,22.2
2018-01-03 00:22:34.244,22.0
2018-01-03 00:26:34.245,22.2
2018-01-03 00:29:04.241,22.3
2018-01-03 00:37:34.241,22.4
2018-01-03 01:10:34.245,22.6
2018-01-03 01:31:04.241,22.7
2018-01-03 01:42:34.241,22.8
2018-01-03 02:12:34.246,22.9
2018-01-03 02:22:34.245,23.1
2018-01-03 02:27:04.245,23.2
2018-01-03 02:31:34.241,23.1
2018-01-03 02:43:34.246,22.9
2018-01-03 02:49:34.241,23.1
2018-01-03 02:54:04.246,22.9
2018-01-03 03:01:34.241,22.8
2018-01-03 03:10:34.241,22.7
2018-01-03 03:25:34.241,22.5
2018-01-03 03:32:34.241,22.7
2018-01-03 03:43:04.241,22.9
2018-01-03 03:51:34.241,22.8
2018-01-03 04:06:04.241,22.6
2018-01-03 04:22:04.241,22.5
2018-01-03 04:53:34.245,22.4
2018-01-03 05:20:34.241,22.3
2018-01-03 06:05:04.245,22.1
2018-01-03 06:10:34.243,22.0
2018-01-03 06:25:04.241,22.2
2018-01-03 06:46:04.245,22.3
2018-01-03 07:16:04.241,22.4
2018-01-03 07:35:34.242,22.5
2018-01-03 07:37:34.246,22.7
2018-01-03 07:40:04.243,22.8
2018-01-03 07:44:04.241,22.9
2018-01-03 08:00:34.244,23.0
2018-01-03 08:02:04.246,22.9
2018-01-03 08:05:04.241,22.8
2018-01-03 08:09:04.241,22.7
2018-01-03 08:12:34.241,22.5
2018-01-03 08:15:34.245,22.4
2018-01-03 08:18:04.246,22.3
2018-01-03 08:23:04.245,22.2
2018-01-03 08:26:04.245,22.0
2018-01-03 08:31:34.244,21.9
2018-01-03 08:41:34.241,21.8
2018-01-03 09:00:34.242,21.7
2018-01-03 09:06:04.241,21.8
2018-01-03 09:32:42.498,1.79769e+308
2018-01-03 09:34:12.241,21.8
2018-01-03 09:41:12.242,21.7
2018-01-03 09:59:42.246,21.8
2018-01-03 10:10:12.246,21.9
2018-01-03 10:19:12.241,21.8
2018-01-03 10:26:12.243,21.6
2018-01-03 10:42:12.241,21.8
2018-01-03 10:58:42.243,21.9
2018-01-03 11:28:42.241,21.8
2018-01-03 11:40:12.243,21.9
2018-01-03 12:12:42.244,21.8
2018-01-03 12:25:12.246,21.9
2018-01-03 12:35:12.245,21.8
2018-01-03 12:42:12.245,21.9
2018-01-03 13:11:42.245,21.8
2018-01-03 13:20:12.245,21.9
2018-01-03 14:20:42.242,21.8
2018-01-03 14:27:12.246,21.9
2018-01-03 14:32:12.241,21.8
2018-01-03 14:38:42.246,21.7
2018-01-03 14:58:42.245,21.8
2018-01-03 15:01:42.241,21.9
2018-01-03 15:11:42.241,21.8
2018-01-03 15:29:42.241,21.7
2018-01-03 16:01:42.247,21.8
2018-01-03 16:04:42.243,21.9
2018-01-03 16:23:12.241,21.8
2018-01-03 16:26:12.241,21.9
2018-01-03 16:28:42.241,22.0
2018-01-03 16:31:42.245,22.2
2018-01-03 16:36:12.246,22.3
2018-01-03 16:39:42.245,22.4
2018-01-03 16:44:12.241,22.6
2018-01-03 16:46:42.241,22.7
2018-01-03 16:49:42.246,22.8
2018-01-03 16:52:42.246,22.9
2018-01-03 16:58:42.245,23.1
2018-01-03 17:03:42.247,23.2
2018-01-03 17:08:12.246,23.1
2018-01-03 17:17:42.242,23.2
2018-01-03 17:21:42.246,23.0
2018-01-03 17:30:42.241,22.9
2018-01-03 17:37:42.244,22.8
2018-01-03 17:47:42.241,22.7
2018-01-03 18:01:42.241,22.5
2018-01-03 18:03:42.246,22.8
2018-01-03 18:08:12.241,22.9
2018-01-03 18:17:42.241,23.0
2018-01-03 18:26:12.250,23.2
2018-01-03 18:30:42.245,23.3
2018-01-03 18:32:42.248,23.2
2018-01-03 18:55:42.245,23.3
2018-01-03 18:57:42.241,23.2
2018-01-03 18:59:42.245,23.0
2018-01-03 19:02:42.241,22.9
2018-01-03 19:05:42.241,22.8
2018-01-03 19:08:42.245,22.7
2018-01-03 19:09:42.241,22.5
2018-01-03 19:11:42.246,22.7
2018-01-03 19:14:42.246,22.8
2018-01-03 19:19:12.241,22.7
2018-01-03 19:24:42.245,22.8
2018-01-03 19:27:42.241,22.7
2018-01-03 19:32:42.241,22.6
2018-01-03 19:37:12.241,22.4
2018-01-03 19:43:42.246,22.3
2018-01-03 19:52:42.241,22.2
2018-01-03 20:05:42.241,22.1
2018-01-03 20:07:12.241,22.2
2018-01-03 20:09:42.245,22.3
2018-01-03 20:12:42.245,22.4
2018-01-03 20:15:12.241,22.6
2018-01-03 20:17:42.245,22.7
2018-01-03 20:21:12.244,22.8
2018-01-03 20:24:42.243,22.9
2018-01-03 20:29:42.241,23.1
2018-01-03 20:37:42.245,22.9
2018-01-03 20:41:42.243,22.8
2018-01-03 20:49:42.241,22.7
2018-01-03 20:57:12.241,22.5
2018-01-03 21:09:12.241,22.4
2018-01-03 21:32:42.241,22.3
2018-01-03 21:35:42.241,22.4
2018-01-03 21:38:42.241,22.6
2018-01-03 21:41:42.241,22.7
2018-01-03 21:45:42.245,22.8
2018-01-03 21:52:12.241,22.9
2018-01-03 21:53:42.245,23.1
2018-01-03 21:55:42.245,22.9
2018-01-03 21:59:42.243,22.8
2018-01-03 22:06:42.245,22.7
2018-01-03 22:13:12.241,22.5
2018-01-03 22:24:12.246,22.4
2018-01-03 22:53:42.243,22.3
2018-01-03 23:15:12.241,22.2
2018-01-03 23:54:12.246,22.0
2018-01-04 00:40:12.241,21.9
2018-01-04 00:42:12.246,21.9
2018-01-04 00:43:42.241,21.8
2018-01-04 00:46:42.243,22.0
2018-01-04 00:57:12.241,22.1
2018-01-04 01:23:42.241,22.3
2018-01-04 01:36:12.244,22.4
2018-01-04 01:49:12.241,22.5
2018-01-04 01:55:42.242,22.6
2018-01-04 02:22:42.241,22.8
2018-01-04 02:35:42.241,22.9
2018-01-04 02:48:12.245,22.8
2018-01-04 02:58:12.241,22.6
2018-01-04 03:08:12.246,22.5
2018-01-04 03:17:12.241,22.4
2018-01-04 04:02:42.245,22.5
2018-01-04 04:22:42.243,22.4
2018-01-04 05:24:12.245,22.5
2018-01-04 05:38:42.242,22.6
2018-01-04 05:42:42.241,22.8
2018-01-04 05:45:42.245,22.9
2018-01-04 05:50:42.250,23.1
2018-01-04 05:57:12.248,23.2
2018-01-04 05:59:42.245,23.3
2018-01-04 06:02:12.245,23.2
2018-01-04 06:05:12.241,23.1
2018-01-04 06:08:42.241,22.9
2018-01-04 06:13:42.244,22.8
2018-01-04 06:18:12.240,22.7
2018-01-04 06:39:42.244,22.5
2018-01-04 06:53:12.241,22.4
2018-01-04 06:55:12.241,22.3
2018-01-04 07:01:12.241,22.2
2018-01-04 07:06:12.241,22.0
2018-01-04 07:09:12.241,21.9
2018-01-04 07:14:42.245,21.8
2018-01-04 07:54:42.242,21.7
2018-01-04 08:24:42.241,21.8
2018-01-04 08:27:42.241,21.9
2018-01-04 08:32:12.245,21.8
2018-01-04 09:21:12.246,21.7
2018-01-04 12:58:42.245,21.8
2018-01-04 13:52:42.245,21.7
2018-01-04 13:55:12.245,21.8
2018-01-04 13:57:12.241,21.9
2018-01-04 13:57:42.245,22.1
2018-01-04 13:58:12.245,22.2
2018-01-04 13:59:12.245,22.3
2018-01-04 14:02:42.245,22.5
2018-01-04 14:03:12.241,22.6
2018-01-04 14:08:12.245,22.8
2018-01-04 14:11:12.245,22.9
2018-01-04 14:16:42.244,23.1
2018-01-04 14:27:12.245,23.2
2018-01-04 14:35:12.241,23.3
2018-01-04 14:40:42.252,23.2
2018-01-04 14:47:12.245,23.1
2018-01-04 14:51:12.245,22.9
2018-01-04 14:54:12.241,22.8
2018-01-04 14:57:12.245,22.7
2018-01-04 15:03:12.245,22.5
2018-01-04 15:10:12.241,22.4
2018-01-04 15:13:12.245,22.3
2018-01-04 15:24:42.241,22.2
2018-01-04 15:52:12.245,22.0
2018-01-04 15:53:12.241,22.2
2018-01-04 15:56:12.245,22.3
2018-01-04 16:02:12.241,22.4
2018-01-04 16:08:12.245,22.3
2018-01-04 16:18:42.241,22.2
2018-01-04 16:30:12.241,22.0
2018-01-04 18:05:42.241,21.9
2018-01-04 18:18:42.245,22.0
2018-01-04 19:19:12.245,21.9
2018-01-04 19:21:12.241,22.0
2018-01-04 19:24:12.245,21.9
2018-01-04 19:26:12.245,22.0
2018-01-04 19:31:12.245,22.2
2018-01-04 19:36:42.245,22.3
2018-01-04 19:39:12.245,22.4
2018-01-04 19:48:42.241,22.5
2018-01-04 19:52:42.245,22.4
2018-01-04 19:58:42.245,22.3
2018-01-04 20:03:12.241,22.1
2018-01-04 20:11:42.241,22.0
2018-01-04 20:17:42.245,21.9
2018-01-04 20:23:42.245,22.0
2018-01-04 20:30:12.245,22.1
2018-01-04 20:35:42.245,22.3
2018-01-04 20:47:12.241,22.1
2018-01-04 21:33:42.245,22.0
2018-01-04 21:35:42.245,22.1
2018-01-04 21:37:12.241,22.3
2018-01-04 21:39:12.245,22.4
2018-01-04 21:41:42.245,22.5
2018-01-04 21:43:42.245,22.6
2018-01-04 21:47:42.245,22.8
2018-01-04 21:52:42.241,22.9
2018-01-04 22:05:12.245,23.0
2018-01-04 22:08:12.245,23.1
2018-01-04 22:14:12.241,23.3
2018-01-04 22:14:42.245,23.4
2018-01-04 22:15:12.241,23.3
2018-01-04 22:24:42.245,23.1
2018-01-04 22:28:42.245,23.0
2018-01-04 22:31:42.245,22.9
2018-01-04 22:36:42.241,22.8
2018-01-04 22:42:42.245,22.6
2018-01-05 01:29:42.245,22.5
2018-01-05 01:49:42.241,22.6
2018-01-05 01:54:12.245,22.8
2018-01-05 02:05:12.241,22.7
2018-01-05 02:35:12.245,22.6
2018-01-05 02:37:12.241,22.7
2018-01-05 02:43:12.241,22.8
2018-01-05 02:58:12.245,22.7
2018-01-05 05:02:12.241,22.6
2018-01-05 05:08:12.245,22.4
2018-01-05 07:20:42.245,22.6
2018-01-05 07:23:42.245,22.4
2018-01-05 07:26:12.249,22.3
2018-01-05 07:31:42.245,22.1
2018-01-05 07:34:12.241,22.0
2018-01-05 07:38:42.241,21.9
2018-01-05 07:43:42.245,21.8
2018-01-05 08:25:42.245,21.6
2018-01-05 08:47:12.245,21.8
2018-01-05 08:58:12.245,21.9
2018-01-05 09:04:42.241,21.8
2018-01-05 09:38:42.245,21.6
2018-01-05 10:10:12.245,21.8
2018-01-05 11:01:12.245,21.9
2018-01-05 11:10:42.241,21.8
2018-01-05 11:37:42.241,21.6
2018-01-05 12:39:12.241,21.8
2018-01-05 13:56:12.244,21.6
2018-01-05 14:34:12.241,21.8
2018-01-05 14:51:12.241,21.6
2018-01-05 15:23:12.241,21.8
2018-01-05 15:42:42.245,21.6
2018-01-05 15:44:42.241,21.8
2018-01-05 15:46:42.245,21.9
2018-01-05 15:49:42.244,22.0
2018-01-05 15:55:42.241,22.2
2018-01-05 16:00:12.243,22.3
2018-01-05 16:06:12.241,22.5
2018-01-05 16:09:42.241,22.6
2018-01-05 16:19:12.241,22.8
2018-01-05 16:27:42.241,22.9
2018-01-05 16:32:42.244,23.0
2018-01-05 16:36:42.246,23.2
2018-01-05 16:38:12.248,23.0
2018-01-05 16:40:12.241,22.9
2018-01-05 16:43:12.241,22.8
2018-01-05 16:46:12.241,22.7
2018-01-05 16:49:42.241,22.5
2018-01-05 16:54:12.246,22.4
2018-01-05 16:57:42.245,22.3
2018-01-05 17:05:42.241,22.2
2018-01-05 17:15:12.245,22.0
2018-01-05 17:24:12.246,21.9
2018-01-05 17:33:42.245,22.0
2018-01-05 17:34:42.241,22.2
2018-01-05 17:41:12.246,22.3
2018-01-05 17:53:42.241,22.2
2018-01-05 18:07:42.242,22.0
2018-01-05 18:09:42.241,21.9
2018-01-05 18:19:12.241,22.0
2018-01-05 18:34:42.241,22.2
2018-01-05 18:37:42.244,22.3
2018-01-05 18:51:42.245,22.4
2018-01-05 18:56:42.241,22.3
2018-01-05 19:02:42.241,22.1
2018-01-05 19:31:42.245,22.0
2018-01-05 19:37:42.245,21.9
2018-01-05 22:00:12.243,22.0
2018-01-05 22:02:12.241,21.9
2018-01-05 22:04:12.241,22.0
2018-01-05 22:15:12.241,22.1
2018-01-06 02:46:12.243,22.0
2018-01-06 02:46:42.281,1.79769e+308
2018-01-06 02:47:42.245,25.0
2018-01-06 02:50:42.244,24.9
2018-01-06 02:53:42.245,25.0
2018-01-06 02:56:42.241,24.9
2018-01-06 02:58:42.241,24.8
2018-01-06 03:00:42.241,24.6
2018-01-06 03:02:42.241,24.5
2018-01-06 03:04:42.245,24.4
2018-01-06 03:06:42.244,24.3
2018-01-06 03:08:42.241,24.1
2018-01-06 03:10:42.241,24.0
2018-01-06 03:12:42.245,23.8
2018-01-06 03:15:42.243,23.7
2018-01-06 03:17:42.241,23.6
2018-01-06 03:21:12.246,23.4
2018-01-06 03:23:42.245,23.3
2018-01-06 03:27:42.241,23.2
2018-01-06 03:33:12.245,23.1
2018-01-06 03:42:42.244,22.9
2018-01-06 03:43:42.247,23.1
2018-01-06 03:46:42.241,23.2
2018-01-06 03:53:42.241,23.3
2018-01-06 04:14:12.246,23.5
2018-01-06 04:15:42.245,23.3
2018-01-06 04:17:42.241,23.2
2018-01-06 04:20:42.241,23.1
2018-01-06 04:23:42.241,23.0
2018-01-06 04:29:12.241,22.8
2018-01-06 04:36:42.241,22.7
2018-01-06 05:04:42.241,22.6
2018-01-06 05:12:42.245,22.4
2018-01-06 05:32:42.241,22.3
2018-01-06 05:48:42.241,22.2
2018-01-06 06:16:12.241,22.0
2018-01-06 06:19:42.245,22.2
2018-01-06 06:23:42.244,22.3
2018-01-06 06:25:12.245,22.4
2018-01-06 06:28:12.245,22.5
2018-01-06 06:30:42.249,22.7
2018-01-06 06:34:12.241,22.8
2018-01-06 06:41:42.246,22.9
2018-01-06 06:48:42.241,23.0
2018-01-06 06:51:42.241,23.2
2018-01-06 06:54:12.244,23.3
2018-01-06 06:58:12.241,23.2
2018-01-06 07:01:42.241,23.0
2018-01-06 07:04:12.241,22.9
2018-01-06 07:07:12.242,22.8
2018-01-06 07:10:12.240,22.7
2018-01-06 07:11:42.245,22.5
2018-01-06 07:15:12.241,22.4
2018-01-06 07:17:42.254,22.3
2018-01-06 07:20:12.241,22.2
2018-01-06 07:24:12.245,22.0
2018-01-06 07:27:12.241,21.9
2018-01-06 07:32:42.241,21.8
2018-01-06 07:41:12.246,21.7
2018-01-06 08:24:12.241,21.5
2018-01-06 09:08:42.246,21.6
2018-01-06 09:25:42.241,21.5
2018-01-06 11:24:42.241,21.6
2018-01-06 12:04:42.245,21.5
